__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATE_CREATED,DT_CHANGED,STOKA_CHANGED,GRUPA,STOKA,CODE,BARCODE,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,RAZFAS1,RAZFAS2,RELATOR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,DDS_DEF,PROPS,NOTE,IS_SER_NO,MIN_KOLICH,MAX_KOLICH,WARRANTY,DOSTAW,INTRASTAT,COUNTRY,TEGLO,TREND,FOTO,FOTO2,FOTO3,THUMBNAIL,THUMBNAIL2,THUMBNAIL3,ASSOC,IS_ACTIVE,ACC_TIP,EEO_NO,EEO_TEGLO,WEB_IS_FOTO_CHANGED,CAT_ID,BONUS_ADD,BONUS_SUB,IS_ACTIVE_WEB,IS_ACTIVE_PARENT,IS_ACTIVE_WEB_PARENT,IS_VALID_EAN13,ITEM_ID,DT_CHANGED_FOTO,FOLLOW_NUM,WEB_PRODUCT_NAME,WEB_PRODUCT_NOTE,WEB_PRODUCT_NAME_EN,WEB_PRODUCT_NOTE_EN,WEB_PRODUCT_NAME2,WEB_PRODUCT_NAME2_EN,NOTE2,RAZFAS_STEP,WEB_MIN_KOLICH,KOLICH_STEP,KOLICH_STEP_DOST,NOTE_FG_COLOR,SIZE_X,SIZE_Y,SIZE_Z,WIN_MIN_KOLICH,FISCAL_RISK
6045,6,1,2025-11-11 08:16:31.724,1319658619,2026-06-23 10:47:02.224,1.1.1. Части (Електролизьор),Плочa PP 500x500x20мм,,00001423,M,L,L,бр.,,,53.685449999999996,0.0,0.0,0.0,,,N,2.0,2.0,,ГУМПЛАСТ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1806,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6045,8,1,2025-11-11 08:22:32.142,1319637383,2026-07-22 13:06:23.171,Клеми,Крайна секция YBK 2F,IK690202,00001424,M,L,L,бр.,,,0.34,0.0,0.0,0.0,,,N,5.0,5.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1807,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6045,10,1,2025-11-11 08:23:41.737,1320962447,2026-06-17 14:08:41.851,Клеми,Кр. скоба за DIN релса,IK623001,00001425,M,L,L,бр.,,,0.276097615845958,0.0,0.0,0.0,,,N,5.0,5.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1808,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6045,12,1,2025-11-11 08:25:12.719,1320962447,2026-06-17 14:08:41.851,Клеми,"Пружинна клема, YBK 6mm",IK610006,00001426,M,L,L,бр.,,,0.5368564752560294,0.0,0.0,0.0,,,N,5.0,5.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1809,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6045,14,1,2025-11-11 08:31:38.462,1320962447,2026-06-24 15:43:51.262,2. Корпуси,"Табло с 2 врати, 1200х1200х300",WSA1212309,00001681,M,L,L,бр.,,,369.6282396731822,0.0,0.0,0.0,,,N,1.0,1.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1810,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6045,16,1,2025-11-13 07:49:35.132,1319658389,2026-06-23 10:45:19.417,3. Метални Елементи,Профилна тръба ЕЗ 15х15х3,,00001440,M,L,L,м.,,,1.237322,0.0,0.0,0.0,,,N,2.0,2.0,,НИРСТРОЙ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1824,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6045,23,1,2025-11-13 08:08:03.447,1320962447,2026-08-03 07:58:05.840,М16,Гайка шест. 10 Bl. М16,00934 1000 16,00001443,M,L,L,бр.,,,0.09203253861531932,0.0,0.0,0.0,,,N,10.0,10.0,,ИТТ БЪЛГАРИЯ ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1825,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6045,25,1,2025-11-13 08:10:10.980,1318836567,2026-06-16 13:30:08.978,М3,Гайка шест. А2 М3,00934 9200 3,00001441,M,L,L,бр.,,,0.01,0.0,0.0,0.0,,,N,10.0,10.0,,ИТТ БЪЛГАРИЯ ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1826,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6045,27,1,2025-11-13 08:12:25.767,1318836542,2026-06-16 13:30:08.978,М3,Болт с шест.гл. А2 М3х25,00933 9200 2 25,00001687,M,L,L,бр.,,,0.05,0.0,0.0,0.0,,,N,10.0,10.0,,ИТТ БЪЛГАРИЯ ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1827,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,1,1,2025-11-13 08:24:52.395,1320962447,2026-07-03 15:27:03.515,2. Консумативи,Клапа ф100,3800211055052,00001689,M,L,L,бр.,,,5.107805893150223,0.0,0.0,0.0,,,N,1.0,10.0,,ДОВЕРИЕ-БРИКО АД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1828,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,2,1,2026-02-05 13:20:52.322,1330742443,2026-06-23 15:36:13.167,"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф32,,00001766,M,M,M,м.,,,3.68,0.0,0.0,0.0,,,N,3.0,20.0,,ИВДА-ГЕО ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2041,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,3,1,2025-11-13 08:26:06.207,1320962447,2026-07-03 15:27:03.515,2. Консумативи,Клапа ф120,3800211055069,00001690,M,L,L,бр.,,,5.619097774346441,0.0,0.0,0.0,,,N,1.0,10.0,,ДОВЕРИЕ-БРИКО АД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1829,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,5,1,2025-11-13 08:27:29.586,1320962447,2026-07-03 15:27:03.515,2. Консумативи,Вентилатор за баня МТ100С,3800211051580,00001692,M,L,L,бр.,,,20.446562329036777,0.0,0.0,0.0,,,N,1.0,10.0,,ДОВЕРИЕ-БРИКО АД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1830,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,6,1,2026-02-05 14:20:22.142,1318459750,2026-06-24 16:00:02.357,"Кабелни накрайници, обувки","Кабелен накрайник 0,5мм 8мм",BGH270800,00001767,M,M,M,бр.,,,0.01,0.0,0.0,0.0,,,N,3.0,20.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2042,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,7,1,2025-11-13 10:44:51.021,1320962447,2026-06-23 15:58:35.681,Винтове,"Винт самопробивен с шайба ф4,2х13",07504 0091 42 13,00001447,M,L,L,бр.,,,0.005112918811962185,0.0,0.0,0.0,,,N,50.0,50.0,,ИТТ БЪЛГАРИЯ ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1832,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,8,1,2025-11-13 10:16:24.015,1321241578,2026-06-16 13:37:14.711,Сензори,Трансмитер за налягане 0-3 bar,IPS-G-403-01-I-03-S,00001446,M,L,L,бр.,,,326.94,0.0,0.0,0.0,,,P,2.0,10.0,,СМ СЕНЗОРМАТИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1831,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,12,1,2025-11-13 14:43:06.059,1320962448,2026-07-07 09:05:03.871,1) Грийн Иновейшън АД,Голям кръг перф. ламарина,-,00001448,M,L,L,бр.,,,0.0,0.0,0.0,0.0,,,P,50.0,50.0,,,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1833,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,14,1,2025-11-19 09:41:59.114,1322551062,2026-06-16 13:30:08.978,"Кабелни накрайници, обувки","Кабелен накрайник дв. 8mm 2x0,5mm",BGH270778-,00001703,M,L,L,бр.,,,0.02,0.0,0.0,0.0,,,N,0.0,0.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1849,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,19,1,2025-11-13 14:43:58.990,1320962448,2026-07-07 09:05:03.916,1) Грийн Иновейшън АД,Малък кръг перф.ламарина,,00001695,M,L,L,бр.,,,0.0,0.0,0.0,0.0,,,P,50.0,50.0,,,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1834,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,23,1,2026-01-12 10:46:37.235,1320962448,2026-06-16 13:37:14.711,Нирстрой,ГВ Винкел 100/100/10,-,00001538,M,L,L,м.,,,20.2,0.0,0.0,0.0,,,P,1.0,1.0,,НИРСТРОЙ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1924,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6040,26,1,2025-11-17 07:49:17.926,1319661650,2026-06-16 13:30:08.978,Кабелни Канали,Капак за T-образно разклонение за кабелна скара,RTACDV 200S,00001696,M,L,L,бр.,,,8.206204999999999,0.0,0.0,0.0,,,N,0.0,0.0,,НИДАКС БЪЛГАРИЯ  ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1835,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,1,1,2025-11-17 07:51:31.431,1319661675,2026-06-16 13:30:08.978,Кабелни Канали,Капак за ъгъл 90° за кабелна скара,RESCDV 200 S,00001697,M,L,L,бр.,,,11.550041,0.0,0.0,0.0,,,N,0.0,0.0,,НИДАКС БЪЛГАРИЯ  ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1836,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,2,1,2025-12-18 09:31:06.890,1320962448,2026-06-23 13:27:42.191,2.5.4. Вентили,Магнетвентил 1/2“,21IH4K1V160,00001520,M,L,L,бр.,,,106.4765342591125,0.0,0.0,0.0,,,N,1.0,1.0,,ЛД ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1906,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,3,1,2026-02-05 14:22:47.693,1318459917,2026-06-16 13:30:08.978,"Кабелни накрайници, обувки","Кабелен накрайник, 8мм, 0,75мм",BGH270803,00001768,M,M,M,бр.,,,0.01,0.0,0.0,0.0,,,N,3.0,20.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2043,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,5,1,2025-11-17 08:29:39.001,1320962448,2026-06-16 13:30:08.978,"Кабелни накрайници, обувки",Съединители 1,IDC16,00001642,M,L,L,бр.,,,0.19429091485456304,0.0,0.0,0.0,,,N,10.0,10.0,,КОМЕТ ЕЛЕКТРОНИКС ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1837,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,6,1,2025-12-09 15:20:12.682,1320962448,2026-06-16 13:30:08.978,"Кабелни накрайници, обувки",Конектори cat.7a,RJ45,00001748,M,L,L,бр.,,,0.3885818297091261,0.0,0.0,0.0,,,N,20.0,20.0,,ХАРД ТЕХ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1896,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,7,1,2026-02-05 15:07:44.382,1318463039,2026-06-23 10:53:49.595,Нипели на резба,Нипел шест. 304L резба 150LBS 3/4“,100645,00001770,M,M,M,бр.,,,1.16,0.0,0.0,0.0,,,N,5.0,20.0,,КРИСМЕТАЛ,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2045,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,9,1,2025-11-17 08:32:30.186,1320962448,2026-06-16 13:30:08.978,Платки - Green Innovation,Резистори 4.7K 5%,R0805,00001641,M,L,L,бр.,,,0.005112918811962185,0.0,0.0,0.0,,,N,10.0,10.0,,КОМЕТ ЕЛЕКТРОНИКС ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1838,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,14,1,2025-12-19 08:00:09.969,1323455204,2026-06-23 10:45:32.010,5. Устройства,Чилър EAS.HK 161 V1.MBP.SHR,,00001522,M,L,L,бр.,,,5399.59,0.0,0.0,0.0,,,N,1.0,1.0,,ERACO,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1908,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,15,1,2025-11-17 08:44:09.166,1320962341,2026-07-07 08:22:43.952,Крисметал,Тръба шевна 304L (88.9х2) 3“,072702,00001698,M,L,L,м.,,,16.71407,0.0,0.0,0.0,,За Полша,N,0.0,0.0,,КРИСМЕТАЛ,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1839,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,17,1,2025-11-17 08:46:00.380,1319056172,2026-06-23 10:48:40.048,2.2. Фитинги за заваряване,"Капа 304L (88,9х2) 3“",103242,00001967,M,L,L,бр.,,,4.18,0.0,0.0,0.0,,,N,0.0,0.0,,КРИСМЕТАЛ,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1840,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,23,1,2025-11-19 09:47:26.580,1320962448,2026-06-17 14:08:41.851,Клеми,Крайна секция за YBK 6mm.,IK610206,00001704,M,L,L,бр.,,,0.17895215841867645,0.0,0.0,0.0,,,N,10.0,10.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1850,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,25,1,2025-11-24 07:54:39.400,1320962448,2026-06-16 13:44:22.655,KOBOLD,Compact flow meter - датчик налягане,KET-ELR25AMSOO,00001774,M,L,L,бр.,,,1506.45,0.0,0.0,0.0,,За РНД Италия!,P,1.0,1.0,,KOBOLD,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1854,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6053,33,1,2026-01-28 07:48:18.144,1318956546,2026-06-23 10:48:03.876,1.2.2 Съдове (Очиска),Топлообменник HE40,88540101,00001761,M,L,L,бр.,,,327.0,0.0,0.0,0.0,,,P,1.0,20.0,,вътрешно,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1990,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,1,1,2025-11-19 09:51:31.842,1320962448,2026-06-16 13:30:08.978,Клеми,"Клемни марк.верт.DY10/6,5 ненадписани (30х)",IK697920,00001705,M,L,L,бр.,,,0.7413732277345167,0.0,0.0,0.0,,,N,10.0,10.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1851,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,3,1,2026-02-05 14:23:55.142,1318459995,2026-07-03 15:27:23.723,3. Инструменти,"Кабелни ножици 160мм, 16мм",BGH201085,00001769,M,M,M,бр.,,,15.59,0.0,0.0,0.0,,,N,3.0,20.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2044,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,5,1,2025-11-24 07:57:44.305,1320962448,2026-06-16 13:44:22.716,KOBOLD,"Plug connector M12x1,cabel 5m - конектор с кабел",ZUB-KAB-12K505,00001469,M,L,L,бр.,,,49.55,0.0,0.0,0.0,,,P,1.0,1.0,,KOBOLD,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1855,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,6,1,2025-11-19 10:06:21.812,1335160008,2026-07-22 14:24:07.956,Клеми,Крайна секция за IK690001,IK690201,00001706,M,L,L,бр.,,,0.3257,0.0,0.0,0.0,,,N,10.0,10.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1852,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,8,1,2026-01-05 10:43:24.171,1320962448,2026-06-23 10:47:02.224,1.1.1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) 393x325x5мм,,00001523,M,L,L,бр.,,,12.6,0.0,0.0,0.0,,,N,1.0,1.0,,SUZHOU,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1909,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,9,1,2025-11-20 12:46:50.828,1320962448,2026-03-04 08:11:02.095,ZIEHL-ABEGG,Вентилатор,ZN063-ZIL.GL.V7P3,00001707,M,L,L,бр.,,,1725.97,0.0,0.0,0.0,,,P,10.0,10.0,,ZIEHL-ABEGG,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1853,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,13,1,2025-11-24 07:59:14.050,1320962448,2026-06-16 13:44:22.775,KOBOLD,Service software - софтуер,KEK-SOFT,00001709,M,L,L,бр.,,,378.5,0.0,0.0,0.0,,,P,1.0,1.0,,KOBOLD,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1856,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,15,1,2025-11-24 08:53:04.223,1320962448,2026-06-16 13:30:08.978,Платки - Green Innovation,Кв. резонатор, Q22.0592 MHz HC-49SM SMD,00001710,M,L,L,бр.,,,0.14827464554690334,0.0,0.0,0.0,,,N,20.0,20.0,,КОМЕТ ЕЛЕКТРОНИКС ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1857,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,17,1,2025-11-24 08:54:25.540,1320962448,2026-06-16 13:30:08.978,"Кабелни накрайници, обувки",Съединители 3, MJ6,00001711,M,L,L,бр.,,,0.015338756435886555,0.0,0.0,0.0,,,N,20.0,20.0,,КОМЕТ ЕЛЕКТРОНИКС ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1858,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,20,1,2025-11-24 08:55:59.127,1320962448,2026-06-16 13:30:08.978,"Кабелни накрайници, обувки",Съединители 4,MJ14,00001712,M,L,L,бр.,,,0.03067751287177311,0.0,0.0,0.0,,,N,20.0,20.0,,КОМЕТ ЕЛЕКТРОНИКС ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1859,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,25,1,2025-11-24 09:25:32.882,1320962448,2026-06-24 14:02:04.796,Кабели - Мрежови,"Кабел пач RJ45 екр. Cat.6 сив 0,5м",H6GLG00K5G,00001713,M,L,L,бр.,,,0.8998737109053445,0.0,0.0,0.0,,,N,5.0,5.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1860,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,28,1,2025-11-24 09:39:05.160,1322551061,2026-06-24 14:02:04.796,Кабели - Мрежови,"Кабел пач RJ45 екр. Cat.6 сив 1,0м",H6GLG01K0G,00001714,M,L,L,бр.,,,1.12,0.0,0.0,0.0,,,N,5.0,5.0,,ШРАК ТЕХНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1861,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
6066,31,1,2025-11-24 10:08:09.434,1320962448,2026-03-04 08:11:02.157,Редко,Кабел 1х50mm,V981920K01500,000017013,M,L,L,м.,,,7.592684435763844,0.0,0.0,0.0,,,P,5.0,5.0,,РЕДКО,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1862,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,1,1,2025-11-25 08:03:55.505,1320962448,2026-06-16 13:37:14.711,Светлю Шишков,"Буферен съд 100л, ф500",,00001719,M,L,L,бр.,,,532.597413885665,0.0,0.0,0.0,,,P,1.0,1.0,,СВЕТЛЮ ШИШКОВ С ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1867,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,2,1,2025-11-24 10:11:32.688,1320962448,2026-03-04 08:11:02.173,Редко,Кабелна обувка 50х8,V981927K50080-,00001715,M,L,L,бр.,,,1.38048807922979,0.0,0.0,0.0,,,P,5.0,5.0,,РЕДКО,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1863,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,4,1,2025-11-24 10:13:46.556,1323259001,2026-07-03 15:27:03.515,2. Консумативи,"Диск рязане ф125х1, прав",P792024010000,00001716,M,L,L,бр.,,,1.04,0.0,0.0,0.0,,,N,5.0,5.0,,РЕДКО,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1864,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,6,1,2025-11-24 10:40:08.761,1320962448,2026-07-03 15:27:03.515,2. Консумативи,"Нитрилни ръкавици, оранжеви, XL",04300166.XL,00001717,M,L,L,бр.,оп.,100.0,0.07669378217943278,0.0,0.0,0.0,,,N,1.0,1.0,,БУЛТЕКС 99 ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1865,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,10,1,2025-11-24 10:41:34.470,1324641026,2026-07-03 15:27:03.515,2. Консумативи,"Нитрилни ръкавици, оранжеви, XXL",04300166.2XL,00001718,M,L,L,бр.,оп.,100.0,0.0844,0.0,0.0,0.0,,,N,1.0,1.0,,БУЛТЕКС 99 ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1866,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,13,1,2025-11-27 12:11:20.787,1324639253,2026-06-24 14:06:46.031,Кабели - Захранващи,Кабел 70мм HO7V-K червен,05.01.02.00100,00001721,M,L,L,м.,,,9.92,0.0,0.0,0.0,,,N,20.0,20.0,,ТИЛКОМ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1869,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,15,1,2025-11-27 12:11:59.409,1324639258,2026-06-24 14:06:46.031,Кабели - Захранващи,Кабел 70мм HO7V-K черен,05.01.02.00099,00001722,M,L,L,м.,,,9.92,0.0,0.0,0.0,,,N,20.0,20.0,,ТИЛКОМ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1870,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,17,1,2025-11-27 12:13:45.214,1320962448,2026-03-04 08:11:02.282,Тилком,"Обувка кабелна мед 70,ф12",40.01.01.00032,00001723,M,L,L,бр.,,,1.0839387881359832,0.0,0.0,0.0,,,P,20.0,20.0,,ТИЛКОМ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1871,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,19,1,2025-11-27 14:30:29.188,1320962448,2026-03-02 14:59:43.863,Нирстрой,"Поцинкована ламарина 2000/1000/1,0",,00001724,M,L,L,бр.,,,16.0494521507493,0.0,0.0,0.0,,,P,1.0,1.0,,НИРСТРОЙ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1872,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,21,1,2025-11-27 14:37:06.488,1320962448,2026-06-17 15:26:46.247,М6,Болт с шест.гл. А2 М6х40,00933 9200 6 40,00001725,M,L,L,бр.,,,0.09203253861531932,0.0,0.0,0.0,,,N,1.0,1.0,,ИТТ БЪЛГАРИЯ ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1873,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,23,1,2025-11-27 14:42:59.231,1322755980,2026-06-16 13:44:23.023,ИФМ,Намур сензор,N0033A,00001726,M,L,L,бр.,,,128.36,0.0,0.0,0.0,,,P,1.0,1.0,,ИФМ ЕЛЕКТРОНИК ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1874,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5722,25,1,2025-11-27 15:12:02.793,1318956518,2026-06-23 13:26:51.878,2.5.1. Кранове на фланци,Кран седлови на фл. 316 PN40 DN25,957206,00001727,M,L,L,бр.,,,407.4,0.0,0.0,0.0,,,P,1.0,1.0,,КРИСМЕТАЛ,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1875,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5845,1,1,2025-11-28 07:42:47.082,1320962448,2026-06-16 14:15:36.751,Вътрешни изделия и детайли,Табло Металхидрид,1000120,00001728,M,L,L,бр.,,,0.0,0.0,0.0,0.0,,За Златна Панега,P,1.0,1.0,,,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1876,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
