__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,POS,IS_FACTUR,SKLAD_1,SKLAD_2,GRUPA,STOKA,SER_NO,KOLICH,KOLICH2,KOLICH_2S,KOLICH2_2S,KOLICH_CHECK,DDS,CENA,VALUTA,DISCOUNT,KONSIGNACIA,KB_ID,CENA_LIST,CENA_LIST_TYPE,ENDDATE,WARRANTY,KUP_CENA,KUP_VALUTA,NOTE,NOTE2,T_DATETIME,T_NUM,CD_SELL_KOLICH,PROPS_ROW,CENA_DR_1,CENA_DR_2,VALUTA_DR_1,VALUTA_DR_2,WMS_KOLICH,WMS_KOLICH_2S
7871,5,3,42685948,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Муфи на резба,Муфа 304L резба 150LBS 1/4“,,2.0,0.0,2.0,0.0,0.0,0.0,1.523644,M,-0.0,Y,0,Доставни цени,N,2026-04-01 15:28:36.000,,0.761822,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
7871,6,3,42293101,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Болт с шест.гл. 8.8 vZn М12х45,,16.0,0.0,16.0,0.0,0.0,0.0,2.08,M,-0.0,Y,0,Доставни цени,N,2026-04-01 15:31:14.000,,0.13,M,,,0,0,0.0,,0.0,0.0,M,M,16.0,16.0
7871,8,3,42293101,2,2,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Гайка шест. 8 vZn М12,,16.0,0.0,16.0,0.0,0.0,0.0,0.48,M,-0.0,Y,0,Доставни цени,N,2026-04-01 15:31:14.000,,0.03,M,,,0,0,0.0,,0.0,0.0,M,M,16.0,16.0
7871,9,3,44722917,11,11,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Сензори,Нивомер вибрационен 4-pin G1/2 TLS-1/2“,958303,1.0,0.0,1.0,0.0,0.0,0.0,272.73,M,-0.0,Y,0,Доставни цени,N,2026-04-08 07:54:26.000,,272.73,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7871,10,3,44722917,12,12,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Сензори,Нивомер вибрационен 4-pin G1/2 TLS-1/2“,958304,1.0,0.0,1.0,0.0,0.0,0.0,272.73,M,-0.0,Y,0,Доставни цени,N,2026-04-08 07:54:26.000,,272.73,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7743,5,3,40292150,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М10,Болт с шест.гл. 8.8 vZn М10х30,,7.0,0.0,7.0,0.0,0.0,0.0,0.501067,M,-0.0,Y,0,Доставни цени,N,2026-03-27 13:26:15.000,,0.07158099999999999,M,,,0,0,0.0,,0.0,0.0,M,M,7.0,7.0
7743,6,3,40292150,2,2,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М10,Гайка шест. 8 vZn М10,,7.0,0.0,7.0,0.0,0.0,0.0,0.143164,M,-0.0,Y,0,Доставни цени,N,2026-03-27 13:26:15.000,,0.020451999999999998,M,,,0,0,0.0,,0.0,0.0,M,M,7.0,7.0
7743,7,3,40292150,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М10,Шайба подложна vZn М10,,7.0,0.0,7.0,0.0,0.0,0.0,0.07,M,-0.0,Y,0,Доставни цени,N,2026-03-27 13:26:15.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,7.0,7.0
7743,8,3,40292150,4,4,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М10,Шайба пружинна vZn М10,,7.0,0.0,7.0,0.0,0.0,0.0,0.07,M,-0.0,Y,0,Доставни цени,N,2026-03-27 13:26:15.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,7.0,7.0
7743,9,3,45952459,7,7,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L (Акт) 1“,,1.0,0.0,1.0,0.0,0.0,0.0,485.2,M,-0.0,Y,0,Доставни цени,N,2026-03-31 13:15:04.000,,485.2,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7743,10,3,42293101,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Шайба подложна vZn М12,,16.0,0.0,16.0,0.0,0.0,0.0,0.16,M,-0.0,Y,0,Доставни цени,N,2026-04-01 15:31:14.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,16.0,16.0
7743,11,3,42293101,4,4,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Шайба пружинна vZn М12,,16.0,0.0,16.0,0.0,0.0,0.0,0.16,M,-0.0,Y,0,Доставни цени,N,2026-04-01 15:31:14.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,16.0,16.0
7743,12,3,34148178,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Газ анализ - Сензори,"Дебитомер Н2 Plexiglass, 0,02-0,5",E250569/11,2.0,0.0,2.0,0.0,0.0,0.0,390.6,M,-0.0,Y,0,Доставни цени,N,2026-04-01 15:43:03.000,,195.3,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
7743,13,3,34148178,2,2,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Газ анализ - Сензори,"Дебитомер О2 Plexiglass, Scale 0,2-3",E260004-01/140126/3,1.0,0.0,1.0,0.0,0.0,0.0,211.3,M,-0.0,Y,0,Доставни цени,N,2026-04-01 15:43:03.000,,211.3,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7743,14,3,44722917,13,13,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Сензори,Нивомер вибрационен 4-pin G1/2 TLS-1/2“,958926,1.0,0.0,1.0,0.0,0.0,0.0,272.73,M,-0.0,Y,0,Доставни цени,N,2026-04-08 07:54:26.000,,272.73,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7743,15,3,42733147,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.4. Фланци,Уплътнение CF3000 PTFE DN25,,1.0,0.0,1.0,0.0,0.0,0.0,1.08,M,-0.0,Y,0,Доставни цени,N,2026-04-08 12:51:20.000,,1.08,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7743,17,3,44722917,14,14,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.1. Тръби,"Тръба шевна 304L (33,7x2) 1``",,12.799999999999999,0.0,12.799999999999999,0.0,0.0,0.0,82.43200000000002,M,-0.0,Y,0,Доставни цени,N,2026-04-08 07:54:26.000,,6.44,M,,,0,0,0.0,,0.0,0.0,M,M,12.799999999999999,12.799999999999999
8468,1,3,36215302,5,5,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),"2.7. PP, Месинг, Хром връзки",Преход PP резба външна ф32х1“,,2.0,0.0,2.0,0.0,0.0,0.0,9.12,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,4.56,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
8468,2,3,36215302,7,7,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.4. Фланци,Уплътнение CF3000 PTFE DN25,,6.0,0.0,6.0,0.0,0.0,0.0,6.48,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,1.08,M,,,0,0,0.0,,0.0,0.0,M,M,6.0,6.0
8468,3,3,36215302,6,6,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.4. Фланци,Фланец плосък с резба 304L PN10/16/40 DN25 x1“,,2.0,0.0,2.0,0.0,0.0,0.0,29.62,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,14.81,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
8468,4,3,36215302,8,8,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Болт с шест.гл. 8.8 vZn М8х35,,8.0,0.0,8.0,0.0,0.0,0.0,0.368128,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.046016,M,,,0,0,0.0,,0.0,0.0,M,M,8.0,8.0
8468,5,3,36215302,9,9,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Гайка шест. 8 vZn М8,,8.0,0.0,8.0,0.0,0.0,0.0,0.08,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,8.0,8.0
8468,6,3,36215302,10,10,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Шайба подложна vZn М8,,8.0,0.0,8.0,0.0,0.0,0.0,0.08,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,8.0,8.0
8468,7,3,36215302,11,11,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Шайба пружинна vZn М8,,8.0,0.0,8.0,0.0,0.0,0.0,0.08,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,8.0,8.0
8468,8,3,36215302,12,12,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Кабелни Канали,Кабелна скара перфорирана с интегриран съедините,,1.0,0.0,1.0,0.0,0.0,0.0,4.32,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,4.32,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
8468,9,3,36215302,13,13,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф32,,2.0,0.0,2.0,0.0,0.0,0.0,7.28,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,3.64,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
8468,10,3,36215302,14,14,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф40,,4.0,0.0,4.0,0.0,0.0,0.0,3.84,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.96,M,,,0,0,0.0,,0.0,0.0,M,M,4.0,4.0
8468,11,3,36215302,24,24,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/2“,,1.0,0.0,1.0,0.0,0.0,0.0,0.935661,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.935661,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
8468,12,3,36215302,16,16,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Гайка шест. А2 М12,,21.0,0.0,21.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.0,M,,,0,0,0.0,,0.0,0.0,M,M,21.0,21.0
8468,13,3,36215302,17,17,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Шайба подложна А2 М12,,20.0,0.0,20.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.0,M,,,0,0,0.0,,0.0,0.0,M,M,20.0,20.0
8468,14,3,36215302,18,18,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Шайба пружинна А2 М12,,20.0,0.0,20.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.0,M,,,0,0,0.0,,0.0,0.0,M,M,20.0,20.0
8468,15,3,36215302,19,19,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2. Консумативи,"Тръба електроизолационна, гофре 16мм.",,7.0,0.0,7.0,0.0,0.0,0.0,5.46,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.78,M,,,0,0,0.0,,0.0,0.0,M,M,7.0,7.0
8468,16,3,36215302,20,20,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Болт с шест.гл. 8.8 vZn М12х55,,2.0,0.0,2.0,0.0,0.0,0.0,0.3,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.15,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
8468,17,3,36215302,21,21,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),"2.7. PP, Месинг, Хром връзки",Преход PP резба вътрешна ф32х3/4“,,1.0,0.0,1.0,0.0,0.0,0.0,4.38,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,4.38,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
8468,18,3,36215302,22,22,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Болт с шест.гл. 8.8 vZn М12х45,,9.0,0.0,9.0,0.0,0.0,0.0,1.17,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.13,M,,,0,0,0.0,,0.0,0.0,M,M,9.0,9.0
7975,1,3,37789356,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Кабели - Захранващи,Кабел 70мм HO7V-K червен,,64.5,0.0,64.5,0.0,0.0,0.0,639.84,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,9.92,M,,,0,0,0.0,,0.0,0.0,M,M,64.5,64.5
7975,2,3,37789356,2,2,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Кабели - Захранващи,Кабел 70мм HO7V-K черен,,64.5,0.0,64.5,0.0,0.0,0.0,639.84,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,9.92,M,,,0,0,0.0,,0.0,0.0,M,M,64.5,64.5
7975,3,3,37789356,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2. Консумативи,"Скоби  водни съединения, 1`",,5.0,0.0,5.0,0.0,0.0,0.0,4.98,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.996,M,,,0,0,0.0,,0.0,0.0,M,M,5.0,5.0
7975,4,3,37789356,4,4,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm син",,100.0,0.0,100.0,0.0,0.0,0.0,14.443900000000001,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.14443899999999998,M,,,0,0,0.0,,0.0,0.0,M,M,100.0,100.0
7975,5,3,37789356,5,5,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm син",,100.0,0.0,100.0,0.0,0.0,0.0,14.443900000000001,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.14443899999999998,M,,,0,0,0.0,,0.0,0.0,M,M,100.0,100.0
7975,6,3,37789356,6,6,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 (Акт) 1“,050126/2,1.0,0.0,1.0,0.0,0.0,0.0,274.58,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,274.58,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7975,7,3,37789356,7,7,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),5. Устройства,Моноблок Versati GRS-CQ16Pd/NpG4-E,,1.0,0.0,1.0,0.0,0.0,0.0,4900.0,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,4900.0,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7975,8,3,37789356,8,8,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),5. Устройства,Захранване 90kW,F-01-07-26007,1.0,0.0,1.0,0.0,0.0,0.0,17207.01,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,17207.01,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7975,9,3,37789356,9,9,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Шайба подложна vZn М8,,5.0,0.0,5.0,0.0,0.0,0.0,0.05,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,5.0,5.0
7975,10,3,37789356,10,10,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Шини (Електроника),DIN-релса за модулна апаратура перфорирана 2m,,0.32,0.0,0.32,0.0,0.0,0.0,0.7552,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,2.36,M,,,0,0,0.0,,0.0,0.0,M,M,0.32,0.32
7975,11,3,37789356,11,11,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Шайба пружинна vZn М8,,5.0,0.0,5.0,0.0,0.0,0.0,0.05,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,5.0,5.0
7975,12,3,37789356,12,12,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Гайка шест. 8 vZn М8,,5.0,0.0,5.0,0.0,0.0,0.0,0.05,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,5.0,5.0
7975,13,3,37789356,13,13,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Болт с шест.гл. 8.8 vZn М8х25,,5.0,0.0,5.0,0.0,0.0,0.0,0.20426,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.040852,M,,,0,0,0.0,,0.0,0.0,M,M,5.0,5.0
7975,14,3,37789356,14,14,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М8,Шайба подложна vZn М8,,8.0,0.0,8.0,0.0,0.0,0.0,0.08,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,8.0,8.0
7975,15,3,37789356,15,15,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Винтове,"Винт самопробивен за метал PRO M 4,2х13",,10.0,0.0,10.0,0.0,0.0,0.0,0.1,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.01,M,,,0,0,0.0,,0.0,0.0,M,M,10.0,10.0
7976,1,3,37789356,16,16,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Кабелни Канали,Кабелен канал 40x25mm,,2.0,0.0,2.0,0.0,0.0,0.0,7.24,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,3.62,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
7976,3,3,37789356,17,17,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),7. Кабели,Кабел ШВПС 3х6 бял,,15.0,0.0,15.0,0.0,0.0,0.0,55.125,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,3.675,M,,,0,0,0.0,,0.0,0.0,M,M,15.0,15.0
7976,5,3,37789356,18,18,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.2. Фитинги за заваряване,Тройник 304L заварка (33.7х2) 1`,,1.0,0.0,1.0,0.0,0.0,0.0,5.49,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,5.49,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7976,7,3,37789356,19,19,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.4. Фланци,Фланец плосък 304 T8 PN16 DN25,,1.0,0.0,1.0,0.0,0.0,0.0,5.4,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,5.4,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7976,9,3,37789356,20,20,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Сензори,Нивомер вибрационен 4-pin G1/2 TLS-1/2“,958294,1.0,0.0,1.0,0.0,0.0,0.0,272.73,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7976,11,3,37789356,21,21,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.4. Фланци,Фланец плосък 304 T8 PN16 DN25,,2.0,0.0,2.0,0.0,0.0,0.0,10.8,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,5.4,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
7976,13,3,37789356,22,22,Y,0. СКЛАД - ОСНОВЕН,System - 500kW Titan Zlatna Panega (58),2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",,5.0,0.0,5.0,0.0,0.0,0.0,11.850000000000001,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,2.37,M,,,0,0,0.0,,0.0,0.0,M,M,5.0,5.0
7976,15,3,37789356,23,23,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Релета,Реле мини тип PT 14 пина 4CO 24VDC 6A,,24.0,0.0,24.0,0.0,0.0,0.0,71.03999999999999,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,2.96,M,,,0,0,0.0,,0.0,0.0,M,M,24.0,24.0
7976,17,3,37789356,24,24,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Релета,"Цокъл за реле RS/PT5 4CO, винт.кл. 10А",,17.0,0.0,17.0,0.0,0.0,0.0,31.62,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,1.86,M,,,0,0,0.0,,0.0,0.0,M,M,17.0,17.0
7976,19,3,37789356,25,25,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Релета,Реле мини тип PT 14 пина 4CO 24VDC 6A,,19.0,0.0,19.0,0.0,0.0,0.0,56.24,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,2.96,M,,,0,0,0.0,,0.0,0.0,M,M,19.0,19.0
7976,20,3,37789356,26,26,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Релета,"Цокъл за реле RS/PT5 4CO, винт.кл. 10А",,19.0,0.0,19.0,0.0,0.0,0.0,35.34,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,1.86,M,,,0,0,0.0,,0.0,0.0,M,M,19.0,19.0
7976,21,3,37789356,27,27,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Тапи на резба,Тапа 304L резба 3/4“,,1.0,0.0,1.0,0.0,0.0,0.0,4.49,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,4.49,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7976,22,3,37789356,28,28,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Тапи на резба,Тапа 304L резба 1/2``,,2.0,0.0,2.0,0.0,0.0,0.0,1.380482,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,0.690241,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
7976,23,3,37789356,29,29,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 (Акт) 1“,025071195781,1.0,0.0,1.0,0.0,0.0,0.0,274.58,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,274.58,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
7976,24,3,37789356,30,30,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),2.4. Фланци,Уплътнение CF3000 PTFE DN25,,1.0,0.0,1.0,0.0,0.0,0.0,1.08,M,-0.0,Y,0,Доставни цени,N,2026-04-15 09:23:55.000,,1.08,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
8472,0,3,36215302,23,23,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),М12,Гайка шест. 8 vZn М12,,10.0,0.0,10.0,0.0,0.0,0.0,0.3,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,0.03,M,,,0,0,0.0,,0.0,0.0,M,M,10.0,10.0
8472,1,3,36215302,25,25,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/4“х1/2“,,1.0,0.0,1.0,0.0,0.0,0.0,1.72,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:02:23.000,,1.72,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
8472,2,3,33818093,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф32,,6.0,0.0,6.0,0.0,0.0,0.0,21.84,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:35:19.000,,3.64,M,,,0,0,0.0,,0.0,0.0,M,M,6.0,6.0
8472,3,3,33818093,2,2,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),"2.7. PP, Месинг, Хром връзки",Преход PP тръба - резба 1“,,2.0,0.0,2.0,0.0,0.0,0.0,5.1129,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:35:19.000,,2.55645,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
8472,4,3,33818093,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),"2.7. PP, Месинг, Хром връзки",Тройник PP ф32,,1.0,0.0,1.0,0.0,0.0,0.0,0.78,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:35:19.000,,0.78,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
8472,5,3,33818093,4,4,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф40,,10.0,0.0,10.0,0.0,0.0,0.0,9.6,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:35:19.000,,0.96,M,,,0,0,0.0,,0.0,0.0,M,M,10.0,10.0
8472,6,3,33818093,5,5,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),"2.7. PP, Месинг, Хром връзки",Муфа PP 1“,,2.0,0.0,2.0,0.0,0.0,0.0,0.74,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:35:19.000,,0.37,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
8472,7,3,33818093,6,6,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,,1.0,0.0,1.0,0.0,0.0,0.0,33.3771340044891,M,-0.0,Y,0,Доставни цени,N,2026-04-21 14:35:19.000,,33.37713400448914,M,,,0,0,0.0,,0.0,0.0,M,M,1.0,1.0
8472,8,3,47570544,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.4. Фланци,Фланец плосък с резба 304L PN10/16/40 DN25 x1“,,2.0,0.0,2.0,0.0,0.0,0.0,29.62,M,-0.0,Y,0,Доставни цени,N,2026-04-23 08:26:19.000,,14.81,M,,,0,0,0.0,,0.0,0.0,M,M,2.0,2.0
