__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,OLD_SKLAD,OLD_GRUPA,OLD_STOKA,OLD_VALUE,NEW_SKLAD,NEW_GRUPA,NEW_STOKA,NEW_VALUE
6131,13,1,4492,2,,Фитинги 316,Y-Филтър 1/2,,,Фитинги на резба 500,Y-Филтър 1/2,
6131,14,1,4493,2,,304L,"тройник, 304L, 3/4`",,,Фитинги на резба 500,"тройник, 304L, 3/4`",
6131,15,1,4494,2,,304L,"тройник 304L, 1`",,,Фитинги на резба 500,"тройник 304L, 1`",
6131,16,1,4495,2,,304L,"тройник 304L, 1/2`",,,Фитинги на резба 500,"тройник 304L, 1/2`",
6131,17,1,4496,2,,304L,"тройник 304L, 1 1/2`",,,Фитинги на резба 500,"тройник 304L, 1 1/2`",
6131,18,1,4497,2,,304L,"тройник 304L, 1 1/4`",,,Фитинги на резба 500,"тройник 304L, 1 1/4`",
6131,19,1,4498,2,,304L,"тапа шестостенна 304L, 1`",,,Фитинги на резба 500,"тапа шестостенна 304L, 1`",
6131,20,1,4499,2,,304L,"тапа шестостенна 304L, 1 1/2`",,,Фитинги на резба 500,"тапа шестостенна 304L, 1 1/2`",
6131,21,1,4500,2,,304L,"преход резбован м/ж, 304L, 3/4x1/2",,,Фитинги на резба 500,"преход резбован м/ж, 304L, 3/4x1/2",
6131,22,1,4501,2,,304L,"преход м/ж, 304L, 1x1/2",,,Фитинги на резба 500,"преход м/ж, 304L, 1x1/2",
6131,23,1,4502,2,,304L,"нипел шестостен 304L, 1`",,,Фитинги на резба 500,"нипел шестостен 304L, 1`",
6131,24,1,4503,2,,304L,"нипел шестостен 304L, 1/2`",,,Фитинги на резба 500,"нипел шестостен 304L, 1/2`",
6131,25,1,4504,2,,304L,"нипел шестостен 304L, 1 1/4`",,,Фитинги на резба 500,"нипел шестостен 304L, 1 1/4`",
6131,26,1,4505,2,,304L,"коляно 90°, 304L, вътр./вън. резба, 1`",,,Фитинги на резба 500,"коляно 90°, 304L, вътр./вън. резба, 1`",
6525,0,1,4506,2,,304L,"коляно 90°, 304L, вътр./вън. резба, 1/2`",,,Фитинги на резба 500,"коляно 90°, 304L, вътр./вън. резба, 1/2`",
6525,1,1,4507,2,,304L,"коляно 90°, 304L вътр./вън. резба, 2`",,,Фитинги на резба 500,"коляно 90°, 304L вътр./вън. резба, 2`",
6525,2,1,4508,2,,304L,"коляно 90°, 304L вътр./вън. резба, 1 1/4“",,,Фитинги на резба 500,"коляно 90°, 304L вътр./вън. резба, 1 1/4“",
6525,3,1,4509,2,,304L,"коляно 90°, 304L вътр./вън. резба, 1 1/2“",,,Фитинги на резба 500,"коляно 90°, 304L вътр./вън. резба, 1 1/2“",
6525,4,1,4510,2,,304L,"коляно 90°, 304L вътр. резба, 1 1/4`",,,Фитинги на резба 500,"коляно 90°, 304L вътр. резба, 1 1/4`",
6525,5,1,4511,2,,304L,"коляно 90°, 304L вътр. резба, 1 1/2`",,,Фитинги на резба 500,"коляно 90°, 304L вътр. резба, 1 1/2`",
6525,6,1,4512,2,,304L,"Щуцер за маркуч 304, 1/4",,,Фитинги на резба 500,"Щуцер за маркуч 304, 1/4",
6525,7,1,4513,2,,304L,"Тапа шестостен 304, 1/4`",,,Фитинги на резба 500,"Тапа шестостен 304, 1/4`",
6525,8,1,4514,2,,304L,"Преход 304L, м/ж 2`-1`",,,Фитинги на резба 500,"Преход 304L, м/ж 2`-1`",
6525,9,1,4515,2,,304L,Преход 304L 1/2`` x 1/4``,,,Фитинги на резба 500,Преход 304L 1/2`` x 1/4``,
6525,10,1,4592,2,,,,,,Пречистване на вода,,
6525,11,1,4593,2,,Аквафор,"Управляваща глава/клапан Runxin, H9901",,,Пречистване на вода,"Управляваща глава/клапан Runxin, H9901",
6525,12,1,4594,2,,Аквафор,"Предфилтърен корпус, Викинг ПРО за студена вода",,,Пречистване на вода,"Предфилтърен корпус, Викинг ПРО за студена вода",
6525,13,1,4595,2,,Аквафор,"Горен дистрибутор D5120-1, 1`",,,Пречистване на вода,"Горен дистрибутор D5120-1, 1`",
6525,14,1,4596,2,,Аквафор,B520 PRO,,,Пречистване на вода,B520 PRO,
6525,15,1,4602,2,,Suzhou,"Sealing Gasket  PTFE 393mm, сиви дебели",,,Електтролизьор 500,"Sealing Gasket  PTFE 393mm, сиви дебели",
6525,16,1,4603,2,,АНГЕЛ СТОИЛОВ,"S355J2+N HRP 2x6, 70mm - плоча 70мм.",,,Електтролизьор 500,"S355J2+N HRP 2x6, 70mm - плоча 70мм.",
6525,17,1,4604,2,,Електтролизьор 500,,,,Електтролизьор,,
6525,18,1,4605,2,,Ивда Гео,"Шкурка CRD руло 5м./115, P120",,,Кабели и накрайници 500,"Шкурка CRD руло 5м./115, P120",
6525,19,1,4606,2,,Ивда Гео,"Кабел ШВПС 5х1,5, бял",,,Кабели и накрайници 500,"Кабел ШВПС 5х1,5, бял",
6525,20,1,4607,2,,Ивда Гео,"Кабел ШВПС 3х1,5, кв. бял",,,Кабели и накрайници 500,"Кабел ШВПС 3х1,5, кв. бял",
6525,21,1,4608,2,,Ивда Гео,"Кабел ШВПС 3х1, бял",,,Кабели и накрайници 500,"Кабел ШВПС 3х1, бял",
6525,22,1,4609,2,,Ивда Гео,"Кабел ШВПС 3х0,75, бял",,,Кабели и накрайници 500,"Кабел ШВПС 3х0,75, бял",
6525,23,1,4610,2,,Ивда Гео,"Кабел ШВПС 2х0,75, бял",,,Кабели и накрайници 500,"Кабел ШВПС 2х0,75, бял",
6525,24,1,4611,2,,Ивда Гео,"Кабел ШВПЛ-Б 2х0,5, бял",,,Кабели и накрайници 500,"Кабел ШВПЛ-Б 2х0,5, бял",
6525,25,1,4612,2,,Ивда Гео,Гофре ф16,,,Кабели и накрайници 500,Гофре ф16,
6525,26,1,4613,2,,Ивда Гео,"Винт самопробивен с шайба, 5.5х32",,,Кабели и накрайници 500,"Винт самопробивен с шайба, 5.5х32",
6554,0,1,4614,2,,Кабели и накрайници,Съединител изол.0.25-1.5мм,,,Кабели и накрайници 500,Съединител изол.0.25-1.5мм,
6554,1,1,4615,2,,Кабели и накрайници,"Обувка изол. М6, 0.25-1.5мм",,,Кабели и накрайници 500,"Обувка изол. М6, 0.25-1.5мм",
6554,2,1,4616,2,,Кабели и накрайници,"Обувка изол. М5, 1.5-2.5мм",,,Кабели и накрайници 500,"Обувка изол. М5, 1.5-2.5мм",
6554,3,1,4617,2,,Кабели и накрайници,Кабелна превръзка бяла 2.5х96,,,Кабели и накрайници 500,Кабелна превръзка бяла 2.5х96,
6554,4,1,4618,2,,Кабели и накрайници,"Кабелен накрайник дв.8 мм, 2х1мм",,,Кабели и накрайници 500,"Кабелен накрайник дв.8 мм, 2х1мм",
6554,5,1,4619,2,,Кабели и накрайници,"Кабелен накрайник дв.14мм, 2х6мм",,,Кабели и накрайници 500,"Кабелен накрайник дв.14мм, 2х6мм",
6554,6,1,4620,2,,Кабели и накрайници,"Кабелен накрайник дв., 8мм, 2х0.5мм",,,Кабели и накрайници 500,"Кабелен накрайник дв., 8мм, 2х0.5мм",
6554,7,1,4621,2,,Кабели и накрайници,"Кабелен накрайник дв., 12мм, 2х4мм",,,Кабели и накрайници 500,"Кабелен накрайник дв., 12мм, 2х4мм",
6554,8,1,4622,2,,Кабели и накрайници,"Кабелен накрайник дв., 10 mm, 2x2.5mm",,,Кабели и накрайници 500,"Кабелен накрайник дв., 10 mm, 2x2.5mm",
6554,9,1,4623,2,,Кабели и накрайници,"Кабелен накрайник дв. 8мм, 2х1.5мм",,,Кабели и накрайници 500,"Кабелен накрайник дв. 8мм, 2х1.5мм",
6554,10,1,4624,2,,Кабели и накрайници,"Кабелен накрайник дв. 8mm 2x0,5mm",,,Кабели и накрайници 500,"Кабелен накрайник дв. 8mm 2x0,5mm",
6554,11,1,4625,2,,Кабели и накрайници,"Кабелен накрайник 8mm сив 2x0,75mm",,,Кабели и накрайници 500,"Кабелен накрайник 8mm сив 2x0,75mm",
6554,12,1,4626,2,,Кабели и накрайници,"Кабелен накрайник 6mm, 0.34mm",,,Кабели и накрайници 500,"Кабелен накрайник 6mm, 0.34mm",
6554,13,1,4627,2,,Кабели и накрайници,Каб. превръзка черна 2.5х96,,,Кабели и накрайници 500,Каб. превръзка черна 2.5х96,
6554,14,1,4628,2,,Кабели и накрайници,Изолирбанд черен 19ммх25мм,,,Кабели и накрайници 500,Изолирбанд черен 19ммх25мм,
6554,15,1,4631,2,,Кранове,Valve 3PC full bore ball (welded ends) 1````,,,Кранове 500,Valve 3PC full bore ball (welded ends) 1````,
6554,16,1,4632,2,,Кранове,Electric ACT. GE-15 24/240V,,,Кранове 500,Electric ACT. GE-15 24/240V,
6554,17,1,4633,2,,Кранове,2PC full bore ball valve 1`` PN,,,Кранове 500,2PC full bore ball valve 1`` PN,
6554,18,1,4634,2,,,,,,Устройства 500,Топлообменник HE40,
6554,19,1,4636,2,,,,,,Табло газ анализатор,,
6554,20,1,4637,2,,ADEV,Електрохимичен кислороден анализатор OxyTrend E2,,,Табло газ анализатор,Електрохимичен кислороден анализатор OxyTrend E2,
6554,21,1,4638,2,,ADEV,Анализатор на общозапалими вещества Sirius 8866,,,Табло газ анализатор,Анализатор на общозапалими вещества Sirius 8866,
6554,22,1,4639,2,,ADEV,Universal control unit,,,Табло газ анализатор,Universal control unit,
6554,23,1,4640,2,,ADEV,"SS 316 measuring chamber for Dew Point Analyser,",,,Табло газ анализатор,"SS 316 measuring chamber for Dew Point Analyser,",
6554,24,1,4641,2,,ADEV,Flowmeter and needle valve bracket - крепеж,,,Табло газ анализатор,Flowmeter and needle valve bracket - крепеж,
5776,0,1,4642,2,,ADEV,"Flow meter in Plexiglass for oxygen, Scale 0,2-3",,,Табло газ анализатор,"Flow meter in Plexiglass for oxygen, Scale 0,2-3",
5776,1,1,4643,2,,ADEV,"Flow meter in Plexiglass for hydrogen, 0,02-0,5",,,Табло газ анализатор,"Flow meter in Plexiglass for hydrogen, 0,02-0,5",
5776,2,1,4644,2,,ADEV,Fixing bracket for DP324,,,Табло газ анализатор,Fixing bracket for DP324,
5776,3,1,4645,2,,ADEV,Electronic assembly for OxyTrend - рез. платка,,,Табло газ анализатор,Electronic assembly for OxyTrend - рез. платка,
5776,4,1,4646,2,,ADEV,Electrochemical sensor,,,Табло газ анализатор,Electrochemical sensor,
5776,5,1,4647,2,,ADEV,"DP324B-P Dew point analyser, LCD display",,,Табло газ анализатор,"DP324B-P Dew point analyser, LCD display",
5776,6,1,4648,2,,ADEV,Cable gland 3/4` NPT PG 16 with OR modular,,,Табло газ анализатор,Cable gland 3/4` NPT PG 16 with OR modular,
5776,7,1,4649,2,,ADEV,Cable gland 1/2` NPT PG 13.5 with OR modular,,,Табло газ анализатор,Cable gland 1/2` NPT PG 13.5 with OR modular,
5776,8,1,4650,2,,Swagelok,Union tee 6mm SWA,,,Табло газ анализатор,Union tee 6mm SWA,
5776,9,1,4651,2,,Swagelok,"Twin Bolted Plastic Clamp Tube Support Kit, 6 mm",,,Табло газ анализатор,"Twin Bolted Plastic Clamp Tube Support Kit, 6 mm",
5776,10,1,4652,2,,Swagelok,"Stainless steel tube fitting, union 6mm",,,Табло газ анализатор,"Stainless steel tube fitting, union 6mm",
5776,11,1,4653,2,,Swagelok,Stainless steel instrumentation quick connect,,,Табло газ анализатор,Stainless steel instrumentation quick connect,
5776,12,1,4654,2,,Swagelok,"Stainless steel instr., low profile sleeve",,,Табло газ анализатор,"Stainless steel instr., low profile sleeve",
5776,13,1,4655,2,,Swagelok,Needle valve,,,Табло газ анализатор,Needle valve,
5776,14,1,4656,2,,Swagelok,Male connector 6MM SWA-1/4`` GAS-CONICO,,,Табло газ анализатор,Male connector 6MM SWA-1/4`` GAS-CONICO,
5776,15,1,4657,2,,Swagelok,MALE Elbow  6MM SWA – R 1/8``,,,Табло газ анализатор,MALE Elbow  6MM SWA – R 1/8``,
5776,16,1,4658,2,,Swagelok,MALE CONNECTOR 6MM SWA – R 1/8``,,,Табло газ анализатор,MALE CONNECTOR 6MM SWA – R 1/8``,
5776,17,1,4659,2,,Swagelok,MALE CONNECTOR 6MM SWA - 1/8`` NPT,,,Табло газ анализатор,MALE CONNECTOR 6MM SWA - 1/8`` NPT,
5776,18,1,4660,2,,Swagelok,MALE CONNECTOR 6MM SWA - 1/4`` NPT,,,Табло газ анализатор,MALE CONNECTOR 6MM SWA - 1/4`` NPT,
5776,19,1,4661,2,,Swagelok,"Bolted Plastic Clamp Tube Support Kit, 6 mm",,,Табло газ анализатор,"Bolted Plastic Clamp Tube Support Kit, 6 mm",
