__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,GRUPA,STOKA,SKLAD,OLD_VALUTA_KUP,OLD_CENA_KUP,OLD_VALUTA_PROD_ED,OLD_CENA_PROD_ED1,OLD_VALUTA_PROD_DR,OLD_CENA_PROD_DR1,NEW_VALUTA_KUP,NEW_CENA_KUP,NEW_VALUTA_PROD_ED,NEW_CENA_PROD_ED1,NEW_VALUTA_PROD_DR,NEW_CENA_PROD_DR1,NOTE,AVG_VALUTA_KUP,AVG_CENA_KUP,AVG_KOLICH,AVG_DT,NALICH,IS_CHANGED,IS_TEMP
7261,21,1,43540153,12,2.1. Тръби,"Тръба шевна 304L (33,7x2) 1``",System - 90kW Volkswagen (59),M,11.544927999999999,L,0.0,L,0.0,M,6.44,L,0.0,L,0.0,,L,0.0,0.0,1319958749,58.059999999999995,Y,N
7261,22,1,41287446,2,2.2. Фитинги за заваряване,Концентричен нам. 304L (48.3х33.7х2) 1 1/2“ -1“,,M,3.81,M,0.0,M,0.0,M,3.81,M,0.0,M,0.0,,L,0.0,0.0,1319958991,0.0,N,N
7261,23,1,41287446,3,2.5.4. Вентили,"Пружина TOSACA 10,1-22,0 bar 1/2“",,M,36.23,M,0.0,M,0.0,M,36.23,M,0.0,M,0.0,,L,0.0,0.0,1319959165,0.0,N,N
7261,24,1,38581927,1,М6,Болт с шест.гл. А2 М6х16,,M,0.0512,M,0.0,M,0.0,M,0.0512,M,0.0,M,0.0,,L,0.0,0.0,1320233920,0.0,N,N
7315,0,1,38352888,1,М6,Болт с шест.гл. А2 М6х16,,M,0.0512,M,0.0,M,0.0,M,0.05,M,0.0,M,0.0,,L,0.0,0.0,1320233922,0.0,Y,N
7315,1,1,38581927,2,М6,"Шайба подложна, А2, М6",,M,0.016,M,0.0,M,0.0,M,0.016,M,0.0,M,0.0,,L,0.0,0.0,1320234028,0.0,N,N
7315,2,1,38352888,2,М6,"Шайба подложна, А2, М6",,M,0.016,M,0.0,M,0.0,M,0.02,M,0.0,M,0.0,,L,0.0,0.0,1320234030,0.0,Y,N
7315,3,1,38581927,3,М6,Шайба пружинна А2 М6,,M,0.011,M,0.0,M,0.0,M,0.011,M,0.0,M,0.0,,L,0.0,0.0,1320234076,0.0,N,N
7315,4,1,38352888,3,М6,Шайба пружинна А2 М6,,M,0.011,M,0.0,M,0.0,M,0.01,M,0.0,M,0.0,,L,0.0,0.0,1320234078,0.0,Y,N
7315,5,1,38581927,4,Жиланови,Компютър HP,,M,90.0,M,0.0,M,0.0,M,90.0,M,0.0,M,0.0,,L,0.0,0.0,1320239541,0.0,N,N
7315,6,1,35601818,1,"2.7. PP, Месинг, Хром връзки",Муфа PP 1“,0. СКЛАД - ОСНОВЕН,M,1.02258,L,0.0,L,0.0,M,0.37,L,0.0,L,0.0,,L,0.0,0.0,1320332924,28.0,Y,N
7315,7,1,35596812,1,"2.7. PP, Месинг, Хром връзки",Муфа PP 1“,,M,1.02258,L,0.0,L,0.0,M,0.37,L,0.0,L,0.0,,L,0.0,0.0,1320332924,28.0,Y,N
7315,8,1,35596812,2,"2.7. PP, Месинг, Хром връзки",Муфа PP 1“,Склад,M,1.02258,L,0.0,L,0.0,M,0.37,L,0.0,L,0.0,,L,0.0,0.0,1320332924,0.0,Y,N
7315,9,1,35596812,3,"2.7. PP, Месинг, Хром връзки",Муфа PP 1“,"Склад производство, 500kW",M,0.0,M,0.0,M,0.0,M,0.37,L,0.0,L,0.0,,L,0.0,0.0,1320332924,0.0,Y,N
7315,10,1,35395078,1,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 O2) 1``,,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,,L,0.0,0.0,1320443826,0.0,N,N
7315,11,1,35395078,2,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 O2) 1``,,M,0.0,M,0.0,M,0.0,M,3336.34,M,0.0,M,0.0,,L,0.0,0.0,1320443904,0.0,Y,N
7315,12,1,35395078,3,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 H2) 1“,,M,3614.49,L,0.0,L,0.0,M,3672.49,L,0.0,L,0.0,,L,0.0,0.0,1320443946,1.0,Y,N
7315,13,1,39673143,1,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 H2) 1“,Склад,M,3614.49,L,0.0,L,0.0,M,3672.49,L,0.0,L,0.0,,L,0.0,0.0,1320443946,0.0,Y,N
7315,14,1,39673143,2,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 H2) 1“,System - 90kW Volkswagen (59),M,3614.49,L,0.0,L,0.0,M,3672.49,L,0.0,L,0.0,,L,0.0,0.0,1320443946,1.0,Y,N
7315,15,1,39673143,3,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 H2) 1“,0. СКЛАД - ОСНОВЕН,M,3614.49,L,0.0,L,0.0,M,3672.49,L,0.0,L,0.0,,L,0.0,0.0,1320443946,0.0,Y,N
7315,16,1,35395078,4,Газ анализ - Арматури,"Отцедник за течности SS316, 1/2`, DP320B",,M,278.4,M,0.0,M,0.0,M,278.4,M,0.0,M,0.0,,L,0.0,0.0,1320456418,0.0,N,N
7315,17,1,35395078,5,Газ анализ - Сензори,"Предавател, DP320B, dew point transmitter",,M,963.2,M,0.0,M,0.0,M,963.2,M,0.0,M,0.0,,L,0.0,0.0,1320456561,0.0,N,N
7315,18,1,33684371,1,2. Консумативи,Разклонител гумен с 6 гнезда,,M,10.03,M,0.0,M,0.0,M,10.03,M,0.0,M,0.0,,L,0.0,0.0,1320934033,0.0,N,N
7315,19,1,33684371,2,Платки - Green Innovation,Платка HG1IN016,,M,9.55,M,0.0,M,0.0,M,9.55,M,0.0,M,0.0,,L,0.0,0.0,1320934345,0.0,N,N
7315,20,1,33684371,3,"2.7. PP, Месинг, Хром връзки",Разглобяема свръзка месинг ф25,,M,6.912,M,0.0,M,0.0,M,6.912,M,0.0,M,0.0,,L,0.0,0.0,1320938338,0.0,N,N
7315,21,1,34835148,1,"2.7. PP, Месинг, Хром връзки",Разглобяема свръзка месинг ф25,,M,6.912,M,0.0,M,0.0,M,6.91,M,0.0,M,0.0,,L,0.0,0.0,1320938340,0.0,Y,N
7315,22,1,33684371,4,"2.7. PP, Месинг, Хром връзки",Муфа PP 1 1/2“,,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,,L,0.0,0.0,1320939697,0.0,N,N
7315,23,1,33684371,5,"2.7. PP, Месинг, Хром връзки",Муфа PP 1 1/2“,,M,0.0,M,0.0,M,0.0,M,0.51,M,0.0,M,0.0,,L,0.0,0.0,1320939769,0.0,Y,N
7315,24,1,33684371,6,2. Консумативи,Скоба водопр. с уплътнение 1“,,M,0.664,M,0.0,M,0.0,M,0.664,M,0.0,M,0.0,,L,0.0,0.0,1320940210,0.0,N,N
7315,25,1,34835148,2,2. Консумативи,Скоба водопр. с уплътнение 1“,,M,0.664,M,0.0,M,0.0,M,0.66,M,0.0,M,0.0,,L,0.0,0.0,1320940212,0.0,Y,N
7315,26,1,33684371,7,WAGO,750-8212 (Контролер PFC200),,M,582.38,M,0.0,M,0.0,M,582.38,M,0.0,M,0.0,,L,0.0,0.0,1320943457,0.0,N,N
7346,0,1,33684371,8,WAGO,750-496 (Вход аналогов канален несим. 8 AI),,M,200.15,M,0.0,M,0.0,M,200.15,M,0.0,M,0.0,,L,0.0,0.0,1320943588,0.0,N,N
7346,1,1,33684371,9,WAGO,750-555 (Изход аналог. 4 канален),,M,159.18,M,0.0,M,0.0,M,159.18,M,0.0,M,0.0,,L,0.0,0.0,1320943657,0.0,N,N
7346,2,1,33684371,10,WAGO,750-600 (Краен модул),,M,11.11,M,0.0,M,0.0,M,11.11,M,0.0,M,0.0,,L,0.0,0.0,1320943713,0.0,N,N
7346,3,1,33684371,11,WAGO,2787-2146 (Захранване еднофазно),,M,132.97,M,0.0,M,0.0,M,132.97,M,0.0,M,0.0,,L,0.0,0.0,1320943811,0.0,N,N
7346,4,1,33684371,12,WAGO,750-564 (Изход аналог. 4 канален напр./ток),,M,214.32,M,0.0,M,0.0,M,214.32,M,0.0,M,0.0,,L,0.0,0.0,1320943930,0.0,N,N
7346,5,1,33684371,13,WAGO,750-923 (Конфигурационен кабел),,M,42.23,M,0.0,M,0.0,M,42.23,M,0.0,M,0.0,,L,0.0,0.0,1320944213,0.0,N,N
7346,6,1,33684371,14,WAGO,762-3404 (Уеб панел WP 400),,M,543.73,M,0.0,M,0.0,M,543.73,M,0.0,M,0.0,,L,0.0,0.0,1320944527,0.0,N,N
7346,7,1,33684371,15,WAGO,750-1506 (Вход/изход цифров 8 канален DIO),,M,85.11,M,0.0,M,0.0,M,85.11,M,0.0,M,0.0,,L,0.0,0.0,1320944802,0.0,N,N
7346,8,1,33684371,16,1.1.1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000мм,0. СКЛАД - ОСНОВЕН,M,0.0,L,0.0,L,0.0,M,5.96,L,0.0,L,0.0,,L,0.0,0.0,1320956528,215.0,Y,N
7346,9,1,45058867,1,1.1.1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000мм,,M,0.0,L,0.0,L,0.0,M,5.96,L,0.0,L,0.0,,L,0.0,0.0,1320956528,283.0,Y,N
7346,10,1,45058867,2,1.1.1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000мм,Склад,M,0.0,L,0.0,L,0.0,M,5.96,L,0.0,L,0.0,,L,0.0,0.0,1320956528,0.0,Y,N
7346,11,1,45058867,3,1.1.1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000мм,"Склад 3, 10/30kW",M,0.0,L,0.0,L,0.0,M,5.96,L,0.0,L,0.0,,L,0.0,0.0,1320956528,0.0,Y,N
7346,12,1,45058867,4,1.1.1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000мм,System - 60kW Brikel (60),M,0.0,L,0.0,L,0.0,M,5.96,L,0.0,L,0.0,,L,0.0,0.0,1320956528,44.0,Y,N
7346,13,1,45058867,5,1.1.1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000мм,System - 90kW Volkswagen (59),M,0.0,L,0.0,L,0.0,M,5.96,L,0.0,L,0.0,,L,0.0,0.0,1320956528,24.0,Y,N
7346,14,1,33684371,17,2.5.3. Кранове на резба,Кран сфер. на рез. 3-части 316L PN63 (Акт) 1“,0. СКЛАД - ОСНОВЕН,M,0.0,L,0.0,L,0.0,M,191.7,L,0.0,L,0.0,,L,0.0,0.0,1320957594,6.0,Y,N
7346,15,1,45058867,6,2.5.3. Кранове на резба,Кран сфер. на рез. 3-части 316L PN63 (Акт) 1“,,L,0.0,L,0.0,L,0.0,M,191.7,L,0.0,L,0.0,,L,0.0,0.0,1320957594,6.0,Y,N
7346,16,1,45058867,7,2.5.3. Кранове на резба,Кран сфер. на рез. 3-части 316L PN63 (Акт) 1“,Склад,L,0.0,L,0.0,L,0.0,M,191.7,L,0.0,L,0.0,,L,0.0,0.0,1320957594,0.0,Y,N
7346,17,1,45058867,8,2.5.3. Кранове на резба,Кран сфер. на рез. 3-части 316L PN63 (Акт) 1“,System - 60kW Brikel (60),M,0.0,L,0.0,L,0.0,M,191.7,L,0.0,L,0.0,,L,0.0,0.0,1320957594,0.0,Y,N
7346,18,1,33684371,18,2. Консумативи,Гумена защитна лента за ръб 1-4мм.,System - 90kW Volkswagen (59),L,2.85,L,0.0,L,0.0,M,1.457182,L,0.0,L,0.0,,L,0.0,0.0,1320962310,10.0,Y,N
7346,19,1,45058867,9,2. Консумативи,Гумена защитна лента за ръб 1-4мм.,,L,2.85,L,0.0,L,0.0,M,1.457182,L,0.0,L,0.0,,L,0.0,0.0,1320962310,10.0,Y,N
7346,20,1,45058867,10,2. Консумативи,Гумена защитна лента за ръб 1-4мм.,Склад,L,2.85,L,0.0,L,0.0,M,1.457182,L,0.0,L,0.0,,L,0.0,0.0,1320962310,0.0,Y,N
7346,21,1,33684371,19,Сити склад,10`  складов контейнер,System - 90kW Volkswagen (59),L,5800.0,L,0.0,L,0.0,M,2965.492911,L,0.0,L,0.0,,L,0.0,0.0,1320962369,1.0,Y,N
7346,22,1,45058867,11,Сити склад,10`  складов контейнер,,L,5800.0,L,0.0,L,0.0,M,2965.492911,L,0.0,L,0.0,,L,0.0,0.0,1320962369,1.0,Y,N
7346,23,1,45058867,12,Сити склад,10`  складов контейнер,Склад,L,5800.0,L,0.0,L,0.0,M,2965.492911,L,0.0,L,0.0,,L,0.0,0.0,1320962369,0.0,Y,N
7346,24,1,41641499,1,М/Ж резба,Преход 316L резба М/Ж 3/4“х1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,17.0,Y,N
7346,25,1,41641499,2,М/Ж резба,Преход 316L резба М/Ж 1 1/2“х1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,4.0,Y,N
7346,26,1,41641499,3,2.2. Фитинги за заваряване,Полунипел 316L 150LBS 1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,22.0,Y,N
5753,0,1,41641499,4,2.2. Фитинги за заваряване,Полунипел 316L 150LBS 1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,14.0,Y,N
5753,1,1,41641499,5,Външна резба,Нипел намалител 316L 150LBS 1/2“х1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,19.0,Y,N
5753,2,1,41641499,6,Външна резба,Нипел намалител 316L 150LBS 1/2“х3/8“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,15.0,Y,N
5753,3,1,41641499,7,Външна резба,Нипел намалител 316L 150LBS 3/4“х1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,10.0,Y,N
5753,4,1,41641499,8,Външна резба,Нипел намалител 316L 150LBS 2“х1“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,4.0,Y,N
5753,5,1,41641499,9,Външна резба,Нипел намалител 316L 150LBS 2“х1 1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,4.0,Y,N
5753,6,1,41641499,10,Нипели на резба,Нипел шест. 316L резба 150LBS 1 1/2“,,L,8.4,L,0.0,L,0.0,M,4.294851802048235,L,0.0,L,0.0,,L,0.0,0.0,1320962424,0.0,Y,N
5753,7,1,41641499,11,Нипели на резба,Нипел шест. 316L резба 150LBS 2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,3.0,Y,N
5753,8,1,41641499,12,Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/8“х1/4“,,L,1.88,L,0.0,L,0.0,M,0.9612287366488907,L,0.0,L,0.0,,L,0.0,0.0,1320962424,5.0,Y,N
5753,9,1,41641499,13,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1/2“х1/8“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,4.0,Y,N
5753,10,1,41641499,14,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1/2“х1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,18.0,Y,N
5753,11,1,41641499,15,Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/4“х1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,12.0,Y,N
5753,12,1,41641499,16,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1“х1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,10.0,Y,N
5753,13,1,41641499,17,Вътрешна резба,Преход 316L резба вътрешна 150LBS 2“х1 1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,1.0,Y,N
5753,14,1,41641499,18,Муфи на резба,Муфа 316L резба 150LBS 3/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,7.0,Y,N
5753,15,1,41641499,19,Колена на резба,Коляно 90° 316L резба вътрешна 1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,18.0,Y,N
5753,16,1,41641499,20,Колена на резба,Коляно 90° 316L резба вътрешна 3/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,10.0,Y,N
5753,17,1,41641499,21,Колена на резба,Коляно 90° 316L резба вътрешна 1 1/2“,,L,9.32,L,0.0,L,0.0,M,4.765240332748756,L,0.0,L,0.0,,L,0.0,0.0,1320962424,0.0,Y,N
5753,18,1,41641499,22,Колена на резба,Коляно 45° 316L резба вътрешна 150LBS 1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,5.0,Y,N
5753,19,1,41641499,23,Колена на резба,Коляно 45° 316L резба вътрешна 150LBS 1 1/2“,,L,18.1,L,0.0,L,0.0,M,9.254383049651555,L,0.0,L,0.0,,L,0.0,0.0,1320962424,0.0,Y,N
5753,20,1,41641499,24,Холендри на резба,Холендър 316L резба М/Ж 150LBS 1 1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,1.0,Y,N
5753,21,1,41641499,25,Холендри на резба,Холендър 316L резба М/Ж 150LBS 2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,2.0,Y,N
5753,22,1,41641499,26,Холендри на резба,Холендър 316L резба вътрешна 3000LBS 1“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962424,0.0,Y,N
5753,23,1,41641499,27,Холендри на резба,Холендър 316L резба вътрешна PTFE 150LBS 1 1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,5.0,Y,N
5753,24,1,41641499,28,Холендри на резба,Холендър 316L резба вътрешна PTFE 150LBS 2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,1.0,Y,N
5753,25,1,41641499,29,Тапи на резба,Тапа 316L резба 1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,5.0,Y,N
5753,26,1,41641499,30,Тапи на резба,Тапа 316L резба 1/2“,,L,1.89,L,0.0,L,0.0,M,0.9663416554608529,L,0.0,L,0.0,,L,0.0,0.0,1320962425,0.0,Y,N
6268,0,1,41641499,31,Тапи на резба,Тапа 316L резба 1 1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6268,1,1,41641499,32,Тапи на резба,Тапа 316L резба 2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6268,2,1,41641499,33,Тройници на резба,Тройник 316L резба вътрешна 1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,24.0,Y,N
6268,3,1,41641499,34,Кръстове на резба,Кръст 316L резба 1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6268,4,1,41641499,35,Кръстове на резба,Кръст 316L резба 1“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6268,5,1,41641499,36,Кръстове на резба,Кръст 316L резба 1 1/4`,,L,24.7,L,0.0,L,0.0,M,12.628909465546597,L,0.0,L,0.0,,L,0.0,0.0,1320962425,7.0,Y,N
6268,6,1,41641499,37,Капи на резба,Капа 316L резба 1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,6.0,Y,N
6268,7,1,41641499,38,Капи на резба,Капа 316L резба 1/2“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,38.0,Y,N
6268,8,1,41641499,39,Крисметал,капа 102664 168.3х2,,L,32.91,L,0.0,L,0.0,M,16.82661581016755,L,0.0,L,0.0,,L,0.0,0.0,1320962425,0.0,Y,N
6268,9,1,41641499,40,Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/4“х1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,66.0,Y,N
6268,10,1,41641499,41,Машини,Винтоверт Makita DHP482,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,1.0,Y,N
6268,11,1,41641499,42,Ивда Гео,ПП тръба за т. вода Ф63/PN20.,,L,20.18,L,0.0,L,0.0,M,10.31787016253969,L,0.0,L,0.0,,L,0.0,0.0,1320962425,0.0,Y,N
6268,12,1,41641499,43,Машини,Винтоверт Makita DDf458,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,1.0,Y,N
6268,14,1,41641499,45,Фитинги - Щуцер на резба,"Връзка ъглова 1500 15/12,5“х1/2“",,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,27.0,Y,N
6268,15,1,41641499,46,Фитинги - Щуцер на резба,Връзка ъглова 1500  8/6“х1/4“,,L,3.0,L,0.0,L,0.0,M,1.5338756435886554,L,0.0,L,0.0,,L,0.0,0.0,1320962425,119.0,Y,N
6268,16,1,41641499,47,Фитинги - Щуцер на резба,Връзка права 1510 8/6“х1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,112.0,Y,N
6268,17,1,41641499,48,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/8“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,8.0,Y,N
6268,18,1,41641499,49,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,29.0,Y,N
6268,19,1,41641499,50,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6268,20,1,41641499,51,Фитинги - Щуцер на резба,Тройник 8мм,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,4.0,Y,N
6268,21,1,41641499,52,Други (Електроника),"Щекер със светлодиод 124-703 230 V, AC/DC",,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6268,22,1,41641499,53,Машини,Винтоверт Makita DDF482,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,1.0,Y,N
6268,23,1,41641499,54,"Прекъсвачи, Предпазители",Прекъсвач (C43),,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,4.0,Y,N
6268,24,1,41641499,55,"Прекъсвачи, Предпазители",Прекъсвач (C63/3),,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,1.0,Y,N
6268,25,1,41641499,56,"Прекъсвачи, Предпазители",Прекъсвач (C40/3),,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,4.0,Y,N
6268,26,1,41641499,57,Релета,Времереле 24-240V AC/DC 1CO 8А/250V,,L,52.84,L,0.0,L,0.0,M,27.016663002408187,L,0.0,L,0.0,,L,0.0,0.0,1320962425,1.0,Y,N
6268,27,1,41641499,58,Релета,Цокъл за реле PT 14 пина с лог.подр. 6A,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,5.0,Y,N
6268,28,1,41641499,59,Други (Електроника),Трансформатор токов CT50/5A,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6272,0,1,41641499,60,Контактори,"Контактор 11kW/25A, AC-3, 1NC, 230V AC размер 1",,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,9.0,Y,N
6272,1,1,41641499,61,Контактори,"Контактор 22kW/50A, AC-3, 230V AC размер 2",,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6272,2,1,41641499,62,Контактори,"Контактор 4kW/9A, AC-3, 1NO, 230V AC размер 0",,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,2.0,Y,N
6272,3,1,41641499,63,"Прекъсвачи, Предпазители",Предпазител B-FA/24,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,19.0,Y,N
6272,4,1,41641499,64,"Прекъсвачи, Предпазители",Предпазител LQA01230 16А,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,11.0,Y,N
6272,5,1,41641499,65,Други (Електроника),Диференциалнотокова защита XKR6 40А,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962425,1.0,Y,N
6272,6,1,41641499,66,Захранвания,Захранване за DIN шина MDR-100-24 24V/4A,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962426,2.0,Y,N
6272,7,1,41641499,67,Машини,Гайковерт Makita DTW285,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962426,1.0,Y,N
6272,8,1,41641499,68,Кабели - Сензори,Кабел PUR М12 конектор 12м,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962426,1.0,Y,N
6272,9,1,41641499,69,Кабели - Сензори,Кабел PUR М12 конектор 15м,,L,54.57,L,54.57,L,54.57,M,27.901197956877642,L,54.57,L,54.57,,L,0.0,0.0,1320962426,67.0,Y,N
6272,10,1,41641499,70,Други (Електроника),Бобина прав ток 12W,,L,24.82,L,0.0,L,0.0,M,12.690264491290144,L,0.0,L,0.0,,L,0.0,0.0,1320962426,11.0,Y,N
6272,11,1,41641499,71,Машини,Флекс Bosch GWS750,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962426,1.0,Y,N
6272,12,1,41641499,72,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN15,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962426,6.0,Y,N
6272,13,1,41641499,73,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN25,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962426,5.0,Y,N
