__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CHANGED,SKLAD,GRUPA,STOKA,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,KOLICH,KOLICH2,MIN_KOLICH,MAX_KOLICH,STOCK_POSITION,PROPS,NOTE,KOLICH_LOCKED,KOLICH_LOCKED2,DATA_CHANGED,KOLICH_CHANGED,IS_BLOCKED,IS_RESTRICT,S_DOSTAW
9530,52,1,1327535028,System - 500kW Titan Zlatna Panega (58),2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,M,L,L,33.37713400448914,0.0,0.0,2.0,0.0,4.0,4.0,,|1—сферичен кран с резба|2—1/2 - DN15|5—склад|,,0.0,0.0,2026-05-07 08:37:39.987,2026-05-07 08:37:39.987,N,0,
9534,1,1,1327535927,System - 500kW Titan Zlatna Panega (58),2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 1“,M,L,L,66.73,0.0,0.0,4.0,0.0,4.0,4.0,,,,0.0,0.0,2026-05-07 08:37:40.018,2026-05-07 08:37:40.018,N,0,
9534,2,1,1330338816,0. СКЛАД - ОСНОВЕН,2. Консумативи,Каменна вата с AL деб.30мм ф168мм,M,M,M,21.34,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-04 09:19:10.814,2026-06-04 09:19:10.814,N,0,
9534,3,1,1330346758,0. СКЛАД - ОСНОВЕН,Жиланови,PLC 6ES7512-1SM03-0AB0,M,M,M,3191.16,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:13:19.331,2026-06-04 11:13:19.331,N,0,
9534,4,1,1330346765,0. СКЛАД - ОСНОВЕН,Жиланови,Micro Memory Card 6ES7954-8LF04-0AA0,M,M,M,397.25,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:15:19.804,2026-06-04 11:15:19.804,N,0,
9534,5,1,1330346768,0. СКЛАД - ОСНОВЕН,Жиланови,Терминална шина 6ES7193-6PA00-0AA0,M,M,M,71.15,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:13:28.371,2026-06-04 11:13:28.371,N,0,
9534,6,1,1330346777,0. СКЛАД - ОСНОВЕН,Жиланови,Bus adapter 6ES7193-6AR00-0AA0,M,M,M,64.28,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:13:35.730,2026-06-04 11:13:35.730,N,0,
9534,7,1,1330346784,0. СКЛАД - ОСНОВЕН,Жиланови,ЕТ 200SP CM PtP 6ES7137-6AA01-0BA0,M,M,M,263.0,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:13:41.808,2026-06-04 11:13:41.808,N,0,
9534,8,1,1330346790,0. СКЛАД - ОСНОВЕН,Жиланови,Light BaseUnit Type A0 6ES7193-6BP00-0DA0,M,M,M,43.01,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:13:47.073,2026-06-04 11:13:47.073,N,0,
9534,10,1,1330346798,0. СКЛАД - ОСНОВЕН,Жиланови,DI 16x24VDC Standard 6ES7131-6BH01-0BA0,M,M,M,72.94,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:13:54.260,2026-06-04 11:13:54.260,N,0,
9534,11,1,1330346849,0. СКЛАД - ОСНОВЕН,Жиланови,Dark BaseUnit Type A0 6ES7193-6BP00-0BA0,M,M,M,16.3,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:14:38.410,2026-06-04 11:14:38.410,N,0,
9534,12,1,1330346852,0. СКЛАД - ОСНОВЕН,Жиланови,Dark BaseUnit Type A0: 6ES7193-6BP00-0BA0,M,M,M,16.94,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:14:40.785,2026-06-04 11:14:40.785,N,0,
9534,13,1,1330346859,0. СКЛАД - ОСНОВЕН,Жиланови,DQ 16x24VDC/0.5A Standard 6ES7132-6BH01-0BA0,M,M,M,111.0,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 11:14:47.066,2026-06-04 11:14:47.066,N,0,
9534,15,1,1327549682,System - 90kW Volkswagen (59),Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/2“,M,L,L,0.935661,0.0,0.0,0.0,0.0,30.0,30.0,,,Произвежда се от стругарно,0.0,0.0,2026-05-07 12:02:56.538,2026-05-07 12:02:56.538,N,0,
9534,16,1,1330351205,0. СКЛАД - ОСНОВЕН,2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L 1“,M,M,M,185.93,0.0,0.0,3.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 12:17:21.311,2026-06-04 12:17:21.311,N,0,
9534,20,1,1327551515,0. СКЛАД - ОСНОВЕН,2. Консумативи,контакт 3фазен 32А,M,M,M,7.78,,,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-05-07 12:22:25.506,2026-05-07 12:22:25.506,N,0,
9534,22,1,1327551521,0. СКЛАД - ОСНОВЕН,2. Консумативи,щепсел 3фазен 32А,M,M,M,9.15,,,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-05-07 12:22:27.880,2026-05-07 12:22:27.880,N,0,
9534,30,1,1327551557,3. ПРОИЗВОДСТВО,2. Консумативи,контакт 3фазен 32А,M,M,M,7.78,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-05-07 12:22:25.506,2026-05-07 12:22:25.506,N,0,
9534,32,1,1327551560,3. ПРОИЗВОДСТВО,2. Консумативи,щепсел 3фазен 32А,M,M,M,9.15,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-05-07 12:22:27.896,2026-05-07 12:22:27.896,N,0,
9534,33,1,1327558390,0. СКЛАД - ОСНОВЕН,2.5.5. Клапани,Иглен клапан 4630 02 220v,M,M,M,60.36,0.0,0.0,6.0,0.0,1.0,2.0,,,,0.0,0.0,2026-05-07 14:00:48.871,2026-05-07 13:58:28.208,N,0,
9534,35,1,1330350476,0. СКЛАД - ОСНОВЕН,Тапи на резба,Тапа 316L резба 1/2“ GENEBRE,M,M,M,0.74,0.0,0.0,27.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-16 14:19:58.935,2026-06-16 14:19:58.935,N,0,
9534,36,1,1327561063,0. СКЛАД - ОСНОВЕН,Genebre,Трипътен кран DN25 GENEBRE,M,M,M,185.93,0.0,0.0,3.0,0.0,1.0,2.0,,,,0.0,0.0,2026-05-07 14:39:18.836,2026-05-07 14:39:18.836,N,0,
9534,39,1,1327562085,3. ПРОИЗВОДСТВО,Тройници на резба,Тройник 316L резба вътрешна 1/2“,M,L,L,2.32637,0.0,0.0,1.0,0.0,1.0,2.0,,|1—тройник вътр. резба|2—1/2`|5—склад|,,0.0,0.0,2026-05-07 14:54:02.441,2026-05-07 14:54:02.441,N,0,
9534,42,1,1327562136,3. ПРОИЗВОДСТВО,Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/2“,M,L,L,0.935661,0.0,0.0,3.0,0.0,30.0,30.0,,,Произвежда се от стругарно,0.0,0.0,2026-05-07 14:54:45.935,2026-05-07 14:54:45.935,N,0,
9352,0,1,1330352963,0. СКЛАД - ОСНОВЕН,Кабелни Канали,Покачващ ъгъл за каб.скара 60х402мм с неп.борд.,M,M,M,25.64,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 12:42:40.327,2026-06-04 12:40:58.679,N,0,
9352,1,1,1330352865,0. СКЛАД - ОСНОВЕН,Кабелни Канали,"Капак за пон. и пок. ъгъл, височина 60мм B=406мм",M,M,M,10.16,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 12:41:15.475,2026-06-04 12:41:15.475,N,0,
9352,2,1,1330353404,0. СКЛАД - ОСНОВЕН,Други (Електроника),Трансмитер за температурен модел TM191B,M,M,M,80.0,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 12:49:02.061,2026-06-04 12:49:02.061,N,0,
9352,3,1,1330353886,0. СКЛАД - ОСНОВЕН,М16,Шпилка DIN976 10.9 Bl. M16,M,M,M,4.33,0.0,0.0,7.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 12:55:58.259,2026-06-04 12:55:58.259,N,0,
9352,4,1,1330354406,0. СКЛАД - ОСНОВЕН,"Кабелни накрайници, обувки","Кабелен накрайник 0,34мм 6мм",M,M,M,0.01,0.0,0.0,500.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 13:03:27.130,2026-06-04 13:03:27.130,N,0,
9352,5,1,1330354428,0. СКЛАД - ОСНОВЕН,2. Корпуси,Табло с монт. пл. 400х300х150,M,M,M,44.74,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-04 13:03:46.122,2026-06-04 13:03:46.122,N,0,
9352,6,1,1330357461,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Тръба PPR B-R WAT.G8200FW PN20 ф20,M,M,M,1.18,0.0,0.0,32.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 13:47:27.181,2026-06-04 13:47:27.181,N,0,
9352,7,1,1330357504,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Муфа PPR B-R G8270 ф20,M,M,M,0.33,0.0,0.0,5.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-16 12:28:07.972,2026-06-16 12:28:07.972,N,0,
9352,8,1,1330357525,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Коляно PPR 90о B-R G8090 ф20,M,M,M,0.32,0.0,0.0,10.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 13:48:21.864,2026-06-04 13:48:21.864,N,0,
9352,9,1,1330357548,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Тройник 90о PPR B-R G8130 ф20,M,M,M,0.35,0.0,0.0,10.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 13:48:41.892,2026-06-04 13:48:41.892,N,0,
9352,10,1,1330357568,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Преход PPR резба външна B-R G8243G ф20х1/2“,M,M,M,3.36,0.0,0.0,8.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-17 15:35:49.463,2026-06-17 15:35:49.463,N,0,
9352,11,1,1330357661,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Преход PPR резба вътрешна B-R G8270G ф20х1/2“,M,M,M,2.31,0.0,0.0,7.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-16 12:32:13.830,2026-06-16 12:32:13.830,N,0,
9352,12,1,1330357674,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Преход PPR резба външна B-R G8243G ф20х3/4“,M,M,M,3.39,0.0,0.0,10.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 13:50:31.209,2026-06-04 13:50:31.209,N,0,
9352,13,1,1330357687,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Кран сфер. PPR B-R G8850 ф20,M,M,M,10.37,0.0,0.0,5.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-16 12:33:22.498,2026-06-16 12:33:22.498,N,0,
9352,14,1,1330360097,0. СКЛАД - ОСНОВЕН,2.8. Маркучи,Шлаух полиамид син 8/6,M,M,M,1.03,0.0,0.0,100.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-04 14:25:24.468,2026-06-04 14:25:24.468,N,0,
9352,15,1,1335163509,0. СКЛАД - ОСНОВЕН,Сензори,Дебитомер SLAENH-207367,M,M,M,3962.0,0.0,0.0,2.0,0.0,1.0,2.0,,,,0.0,0.0,2026-07-22 15:16:41.527,2026-07-22 15:16:41.527,N,0,
9352,16,1,1330732034,0. СКЛАД - ОСНОВЕН,Гофри,Гофре армирано ф20 UV филтър,M,M,M,0.73,0.0,0.0,48.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-08 07:41:17.435,2026-06-08 07:41:17.435,N,0,
9352,18,1,1330732074,0. СКЛАД - ОСНОВЕН,2. Консумативи,Кабелна връзка 4.8х250 БМ (100бр.) бяла,M,M,M,4.18,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-08 07:41:52.253,2026-06-08 07:41:52.253,N,0,
9352,19,1,1330732081,0. СКЛАД - ОСНОВЕН,2. Консумативи,Кабелна връзка 4.8х430 БМ (100бр.),M,M,M,8.13,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-08 07:41:58.079,2026-06-08 07:41:58.079,N,0,
9352,20,1,1330732226,0. СКЛАД - ОСНОВЕН,2. Консумативи,Кабелна връзка 4.8х250 БМ (100бр.) черна,M,M,M,4.18,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-08 07:44:03.474,2026-06-08 07:44:03.474,N,0,
9352,21,1,1330733104,0. СКЛАД - ОСНОВЕН,"Кабелни накрайници, обувки","Кабелни обувки нивски, черен/сив DIADORA S3 SRC",M,M,M,78.12,0.0,0.0,1.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-08 07:56:42.093,2026-06-08 07:56:42.093,N,0,
9352,22,1,1330733493,0. СКЛАД - ОСНОВЕН,1.3. Металхидрид,Контейнер за пробоотбиране PE-LD 500мл с винт.к.,M,M,M,3.1,0.0,0.0,20.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-08 08:02:18.725,2026-06-08 08:02:18.725,N,0,
9352,23,1,1330736732,0. СКЛАД - ОСНОВЕН,7. Кабели,"Проводник H07V-K (ПВ-А2) 2,5mm жълто-зелен",M,M,M,0.44,0.0,0.0,100.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-08 08:48:57.058,2026-06-08 08:48:57.058,N,0,
9352,24,1,1330736744,0. СКЛАД - ОСНОВЕН,"Кабелни накрайници, обувки","Обувка изол. М10, 2.5-6mm",M,M,M,0.14,0.0,0.0,100.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-08 08:49:07.818,2026-06-08 08:49:07.818,N,0,
9642,20,1,1330740514,0. СКЛАД - ОСНОВЕН,АЛУСИЛ,Сликагел - тип ORANGE,M,M,M,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-08 09:44:29.952,2026-06-08 09:44:29.952,N,0,
9642,24,1,1330742509,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Преход PP резба вътрешна ф32х1“,M,M,M,4.56,0.0,0.0,6.0,0.0,5.0,5.0,,,,0.0,0.0,2026-07-10 10:00:28.473,2026-07-10 10:00:28.473,N,0,
9642,28,1,1330742532,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Муфа PP ф32,M,M,M,0.45,0.0,0.0,4.0,0.0,1.0,2.0,,,,0.0,0.0,2026-07-10 10:00:48.111,2026-07-10 10:00:48.111,N,0,
9642,32,1,1331541344,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Преход PP резба външна ф20х1/2“,M,M,M,1.76,0.0,0.0,10.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-16 09:55:21.796,2026-06-16 09:55:21.796,N,0,
9642,33,1,1331541382,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Муфа PP редуцираща ф32хф20,M,M,M,0.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-16 12:32:51.786,2026-06-16 12:32:51.786,N,0,
9642,34,1,1331541425,0. СКЛАД - ОСНОВЕН,"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф20,M,M,M,1.35,0.0,0.0,36.0,0.0,0.0,0.0,,,,0.0,0.0,2026-06-16 09:56:31.409,2026-06-16 09:56:31.409,N,0,
9642,35,1,1331543920,1. СКЛАД - Ford Transit,2.4. Фланци,Фланец плосък 304 T8 PN16 DN25,M,L,L,5.4,0.0,0.0,10.0,0.0,50.0,50.0,,,Фланец плосък 304 T8 PN16 DN25,0.0,0.0,2026-06-16 13:51:32.006,2026-06-16 13:51:32.006,N,0,
9642,36,1,1331543933,1. СКЛАД - Ford Transit,2.4. Фланци,Фланец плосък 304 T10 PN16 DN40,M,L,L,11.015077999999999,0.0,0.0,10.0,0.0,1.0,2.0,,,Фланец плосък 304 T10 PN16 DN40,0.0,0.0,2026-06-16 10:32:37.920,2026-06-16 10:32:37.920,N,0,
9642,38,1,1331543936,1. СКЛАД - Ford Transit,2.4. Фланци,Фланец плосък 304 T10 PN16 DN50,M,L,L,10.609268,0.0,0.0,5.0,0.0,1.0,2.0,,,Фланец плосък 304 T10 PN16 DN50,0.0,0.0,2026-06-16 10:32:40.443,2026-06-16 10:32:40.443,N,0,
9642,40,1,1331543953,1. СКЛАД - Ford Transit,2.4. Фланци,Фланец плосък с резба 304L PN10/16 DN50 x2“,M,L,L,29.512680999999997,0.0,0.0,2.0,0.0,1.0,2.0,,,Фланец плосък с резба 304L PN10/16 DN50x2````,0.0,0.0,2026-06-16 10:32:55.820,2026-06-16 10:32:55.820,N,0,
9642,42,1,1331543955,1. СКЛАД - Ford Transit,2.4. Фланци,Фланец плосък с резба 304L PN10/16/40 DN25 x1“,M,L,L,14.81,0.0,0.0,2.0,0.0,1.0,2.0,,,Фланец плосък с резба 304L PN10/16/40 DN25x1````,0.0,0.0,2026-06-16 13:51:31.975,2026-06-16 13:51:31.975,N,0,
9642,44,1,1331543957,1. СКЛАД - Ford Transit,2.4. Фланци,Фланец плосък с резба 304L PN10/16/40 DN40x1 1/2,M,L,L,32.456689,0.0,0.0,2.0,0.0,1.0,2.0,,,Фланец плосък с резба 304L PN10/16/40 DN40x1 1/2````,0.0,0.0,2026-06-16 10:32:59.115,2026-06-16 10:32:59.115,N,0,
9642,46,1,1331543977,1. СКЛАД - Ford Transit,2.4. Фланци,Уплътнение CF3000 PTFE DN25,M,L,L,1.08,0.0,0.0,20.0,0.0,20.0,20.0,,|1—уплътнение CF3000 PTFE|2—DN25|5—склад|,,0.0,0.0,2026-06-16 13:50:26.434,2026-06-16 13:50:26.434,N,0,
10403,0,1,1331543983,1. СКЛАД - Ford Transit,2.4. Фланци,Уплътнение CF3000 PTFE DN40,M,L,L,1.089048,0.0,0.0,20.0,0.0,20.0,20.0,,|1—уплътнение CF3000 PTFE|2—DN40|5—склад|,,0.0,0.0,2026-06-16 10:33:21.688,2026-06-16 10:33:21.688,N,0,
10403,2,1,1331543988,1. СКЛАД - Ford Transit,2.4. Фланци,Уплътнение CF3000 PTFE DN50,M,L,L,2.157644,0.0,0.0,10.0,0.0,20.0,20.0,,|1—уплътнение CF3000 PTFE|2—DN50|5—склад|,,0.0,0.0,2026-06-16 10:33:25.784,2026-06-16 10:33:25.784,N,0,
10403,3,1,1331544179,1. СКЛАД - Ford Transit,М6,Гайка шест. 8 vZn М6,M,L,L,0.01,0.0,0.0,100.0,0.0,200.0,200.0,,|1—гайка|2—М6|5—склад|,,0.0,0.0,2026-06-16 10:36:10.929,2026-06-16 10:36:10.929,N,0,
10403,5,1,1331544221,1. СКЛАД - Ford Transit,М6,Шайба подложна vZn М6,M,L,L,0.01,0.0,0.0,100.0,0.0,200.0,200.0,,|1—шайба цинк|2—М6|5—склад|,,0.0,0.0,2026-06-16 10:36:47.414,2026-06-16 10:36:47.414,N,0,
10403,8,1,1331544263,1. СКЛАД - Ford Transit,М6,Шайба пружинна vZn М6,M,L,L,0.01,0.0,0.0,50.0,0.0,200.0,200.0,,|1—федер шайба цинк|2—М6|5—склад|,,0.0,0.0,2026-06-16 10:37:23.463,2026-06-16 10:37:23.463,N,0,
10403,10,1,1331544291,1. СКЛАД - Ford Transit,М6,Болт с шест.гл. 8.8 vZn М6х16,M,L,L,0.01,0.0,0.0,20.0,0.0,100.0,100.0,,|1—болт цинк|2—М6х16|5—склад|,,0.0,0.0,2026-06-16 10:37:47.898,2026-06-16 10:37:47.898,N,0,
10403,12,1,1331544305,1. СКЛАД - Ford Transit,М6,Болт с шест.гл. 8.8 vZn М6х25,M,L,L,0.02,0.0,0.0,20.0,0.0,100.0,100.0,,|1—болт цинк|2—М6х25|5—склад|,,0.0,0.0,2026-06-16 10:37:59.882,2026-06-16 10:37:59.882,N,0,
10403,13,1,1331544312,1. СКЛАД - Ford Transit,М6,Болт с шест.гл. 8.8 vZn М6х35,M,L,L,0.0245,0.0,0.0,20.0,0.0,100.0,100.0,,|1—болт цинк|2—М6х35|5—склад|,,0.0,0.0,2026-06-16 10:38:06.382,2026-06-16 10:38:06.382,N,0,
10403,14,1,1331544400,1. СКЛАД - Ford Transit,М5,Шайба подложна DIN125 vZn M5,M,M,M,0.01,0.0,0.0,30.0,0.0,1.0,2.0,,,,0.0,0.0,2026-06-16 10:39:22.364,2026-06-16 10:39:22.364,N,0,
10403,16,1,1331544319,1. СКЛАД - Ford Transit,М6,Болт с шест.гл. 8.8 vZn М6х50,M,L,L,0.04,0.0,0.0,20.0,0.0,100.0,100.0,,|1—болт цинк|2—М6х50|5—склад|,,0.0,0.0,2026-06-16 10:38:12.335,2026-06-16 10:38:12.335,N,0,
10403,18,1,1331544323,1. СКЛАД - Ford Transit,М6,Болт с шест.гл. 8.8 vZn М6х60,M,L,L,0.04,0.0,0.0,20.0,0.0,100.0,100.0,,|1—болт цинк|2—М6х60|5—склад|,,0.0,0.0,2026-06-16 10:38:15.876,2026-06-16 10:38:15.876,N,0,
10403,19,1,1331544406,1. СКЛАД - Ford Transit,М5,Гайка шест. 8 vZn М5,M,M,M,0.01,0.0,0.0,30.0,0.0,4.0,20.0,,,,0.0,0.0,2026-06-16 10:39:27.123,2026-06-16 10:39:27.123,N,0,
10403,21,1,1331544420,1. СКЛАД - Ford Transit,М5,Винт с лещ.гл. 4.8 vZn М5х12,M,L,L,0.0,0.0,0.0,30.0,0.0,100.0,100.0,,|1—кръстат винт цинк|2—М5х12|5—склад|,,0.0,0.0,2026-06-16 10:39:39.295,2026-06-16 10:39:39.295,N,0,
10403,23,1,1331544430,1. СКЛАД - Ford Transit,М5,Винт с лещ.гл. 4.8 vZn М5х16,M,L,L,0.0,0.0,0.0,30.0,0.0,100.0,100.0,,|1—кръстат винт цинк|2—М5х16|5—склад|,,0.0,0.0,2026-06-16 10:39:48.340,2026-06-16 10:39:48.340,N,0,
10403,25,1,1331544436,1. СКЛАД - Ford Transit,М5,Винт с лещ.гл. 4.8 vZn М5х20,M,L,L,0.0,0.0,0.0,30.0,0.0,100.0,100.0,,|1—кръстат винт цинк|2—М5х20|5—склад|,,0.0,0.0,2026-06-16 10:39:53.243,2026-06-16 10:39:53.243,N,0,
10403,27,1,1331544440,1. СКЛАД - Ford Transit,М5,Винт с лещ.гл. 4.8 vZn М5х25,M,L,L,0.0,0.0,0.0,30.0,0.0,100.0,100.0,,|1—кръстат винт цинк|2—М5х25|5—склад|,,0.0,0.0,2026-06-16 10:39:56.999,2026-06-16 10:39:56.999,N,0,
10403,29,1,1331544669,1. СКЛАД - Ford Transit,М8,Гайка шест. 8 vZn М8,M,L,L,0.01,0.0,0.0,100.0,0.0,200.0,200.0,,|1—гайка цинк|2—М8|5—склад|,,0.0,0.0,2026-06-16 10:43:14.864,2026-06-16 10:43:14.864,N,0,
10403,31,1,1331544688,1. СКЛАД - Ford Transit,М8,Шайба подложна vZn М8,M,L,L,0.01,0.0,0.0,100.0,0.0,200.0,200.0,,|1—шайба цинк|2—М8|5—склад|,,0.0,0.0,2026-06-16 10:43:30.869,2026-06-16 10:43:30.869,N,0,
10403,35,1,1331544694,1. СКЛАД - Ford Transit,М8,Шайба пружинна vZn М8,M,L,L,0.01,0.0,0.0,100.0,0.0,100.0,100.0,,|1—федер шайба цинк|2—М8|5—склад|,,0.0,0.0,2026-06-16 10:43:36.231,2026-06-16 10:43:36.231,N,0,
10405,0,1,1331544717,1. СКЛАД - Ford Transit,М8,Болт с шест.гл. 8.8 vZn М8х16,M,L,L,0.03,0.0,0.0,25.0,0.0,100.0,100.0,,|1—болт цинк|2—М8х16|5—склад|,,0.0,0.0,2026-06-16 10:43:55.720,2026-06-16 10:43:55.720,N,0,
10405,1,1,1331544723,1. СКЛАД - Ford Transit,М8,Болт с шест.гл. 8.8 vZn М8х20,M,L,L,0.035789999999999995,0.0,0.0,25.0,0.0,100.0,100.0,,|1—болт цинк|2—М8х20|5—склад|,,0.0,0.0,2026-06-16 10:44:01.115,2026-06-16 10:44:01.115,N,0,
10405,2,1,1331544732,1. СКЛАД - Ford Transit,М8,Болт с шест.гл. 8.8 vZn М8х25,M,L,L,0.040852,0.0,0.0,25.0,0.0,100.0,100.0,,|1—болт цинк|2—М8х25|5—склад|,,0.0,0.0,2026-06-16 10:44:09.172,2026-06-16 10:44:09.172,N,0,
10405,3,1,1331544857,1. СКЛАД - Ford Transit,М10,Болт за дърво DIN 571 ф10х50,M,M,M,0.19,0.0,0.0,20.0,0.0,1.0,5.0,,,,0.0,0.0,2026-06-16 10:45:57.331,2026-06-16 10:45:57.331,N,0,
10405,5,1,1331544737,1. СКЛАД - Ford Transit,М8,Болт с шест.гл. 8.8 vZn М8х35,M,L,L,0.046016,0.0,0.0,35.0,0.0,100.0,100.0,,,,0.0,0.0,2026-06-16 10:44:13.201,2026-06-16 10:44:13.201,N,0,
10405,7,1,1335160757,1. СКЛАД - Ford Transit,М10,Гайка шест. 8 vZn М10,M,L,L,0.0201,0.0,0.0,100.0,0.0,200.0,200.0,,|1—гайка цинк|2—М10|5—склад|,,0.0,0.0,2026-07-22 14:34:54.396,2026-06-16 10:44:50.565,N,0,
10405,9,1,1331544798,1. СКЛАД - Ford Transit,М10,Шайба подложна vZn М10,M,L,L,0.01,0.0,0.0,100.0,0.0,200.0,200.0,,|1—шайба цинк|2—М10|5—склад|,,0.0,0.0,2026-06-16 10:45:05.976,2026-06-16 10:45:05.976,N,0,
10405,10,1,1331544807,1. СКЛАД - Ford Transit,М10,Шайба пружинна vZn М10,M,L,L,0.01,0.0,0.0,100.0,0.0,100.0,100.0,,,,0.0,0.0,2026-06-16 10:45:14.241,2026-06-16 10:45:14.241,N,0,
10405,11,1,1331544889,1. СКЛАД - Ford Transit,М10,Болт с шест.гл. 8.8 vZn М10х30,M,L,L,0.07158099999999999,0.0,0.0,15.0,0.0,100.0,100.0,,|1—болт цинк|2—М10х30|5—склад|,,0.0,0.0,2026-06-16 10:47:07.973,2026-06-16 10:47:07.973,N,0,
10405,12,1,1331544948,1. СКЛАД - Ford Transit,М10,Болт с шест.гл. 8.8 vZn М10х40,M,L,L,0.086919,0.0,0.0,15.0,0.0,100.0,100.0,,|1—болт цинк|2—М10х40|5—склад|,,0.0,0.0,2026-06-16 10:47:15.812,2026-06-16 10:47:15.812,N,0,
10405,13,1,1331544961,1. СКЛАД - Ford Transit,М10,Болт с шест.гл. 8.8 vZn М10х60,M,M,M,0.11,0.0,0.0,15.0,0.0,200.0,200.0,,,,0.0,0.0,2026-06-16 10:47:27.230,2026-06-16 10:47:27.230,N,0,
10405,14,1,1331545013,1. СКЛАД - Ford Transit,М12,Гайка шест. 8 vZn М12,M,L,L,0.03,0.0,0.0,100.0,0.0,200.0,200.0,,|1—гайка цинк|2—М12|5—склад|,,0.0,0.0,2026-06-16 10:48:11.868,2026-06-16 10:48:11.868,N,0,
